# time;scaled;deconvolved;regularized;uncertainty(k=1)
0.000000000000000000e+00;2.182287262865654156e+03;7.621368739204481244e+02;4.149820076670148410e+02;1.940462261991592532e+05
2.000000000000000125e-09;-1.454445859989778455e+03;-3.793700692360522680e+03;-3.455629556330445212e+03;1.940509584473853465e+05
4.000000000000000249e-09;-9.067093891899000369e+01;-1.943184554478153586e+03;-1.974268445349589456e+03;1.940513401452402468e+05
6.000000000000000787e-09;-1.227135492878823470e+03;-3.634957995281438798e+03;-3.895193835711572319e+03;1.940524765938518394e+05
8.000000000000000498e-09;-3.045502054306538412e+03;-5.578458418845024426e+03;-5.092445489693259333e+03;1.940460864221288066e+05
1.000000000000000021e-08;-1.454445859989778455e+03;-3.482419046773866285e+03;-3.739534481137176044e+03;1.940457841448332183e+05
1.200000000000000157e-08;-1.227135492878823470e+03;-3.104305565503251273e+03;-3.046281070877332240e+03;1.940556018606847501e+05
1.400000000000000129e-08;-5.452625792759195065e+02;-2.345744145028729690e+03;-2.047703196040616604e+03;1.940432725784933427e+05
1.600000000000000100e-08;3.546062183936442580e+03;2.728930758106289431e+03;2.006021798600617331e+03;1.940458563673867902e+05
1.800000000000000236e-08;-2.136318773592680827e+03;-3.559052590309933294e+03;-3.037048873205247673e+03;1.940551952135250904e+05
2.000000000000000042e-08;1.273103982151795208e+03;1.910215008242943668e+03;2.082674042284314055e+03;1.940474243030223879e+05
2.200000000000000178e-08;1.955005989619682623e+03;1.952837457788555184e+03;7.824824985275046174e+02;1.940558961690971046e+05
2.400000000000000315e-08;-2.818220781060565059e+03;-5.298068048643646762e+03;-3.769668889549561300e+03;1.940529126833840273e+05
2.600000000000000121e-08;2.864189270333538389e+03;-8.911452495399862528e+02;-2.575526106538251042e+03;1.940475734225466731e+05
2.800000000000000257e-08;-5.091178982845211067e+03;-1.150914982257457632e+04;-9.543928036813391373e+03;1.940556069180882187e+05
3.000000000000000394e-08;3.546062183936442580e+03;-3.830277208753395826e+02;-1.663747657234081998e+03;1.940502145582120866e+05
3.200000000000000199e-08;-5.452625792759195065e+02;-4.618676424733595923e+03;-4.128199756040005013e+03;1.940504312081627722e+05
3.400000000000000005e-08;1.045822708905823674e+03;-2.111705216128146276e+03;-2.182859189995564520e+03;1.940553387024955009e+05
