# time;scaled;deconvolved;regularized;uncertainty(k=1)
0.000000000000000000e+00;3.208545905746184872e+03;2.801405738707981072e+03;1.249951707630068995e+03;7.663125592807032808e+04
2.000000000000000125e-09;-1.041173389051133199e+03;-2.302920651758438908e+03;-2.180399303549202159e+03;7.663176271752124012e+04
4.000000000000000249e-09;-2.174427032448206774e+03;-3.607170135974942696e+03;-2.431219824293337297e+03;7.663230317271790409e+04
6.000000000000000787e-09;5.170503706198414875e+02;-4.905295365043566562e+02;-1.913641787697793916e+03;7.663279094410911785e+04
8.000000000000000498e-09;-3.732650792119182370e+03;-5.518105198933859356e+03;-4.543660959885804914e+03;7.663308825234678807e+04
1.000000000000000021e-08;-2.457740443297474485e+03;-3.928553628595778719e+03;-3.729843990205205046e+03;7.663367575075870263e+04
1.200000000000000157e-08;-3.328898619279630680e+02;-1.358649141306290403e+03;-1.206880853910523001e+03;7.663449116418483027e+04
1.400000000000000129e-08;2.925232494896916251e+03;2.499372515576018486e+03;2.205639110011630692e+03;7.663515019411541289e+04
1.600000000000000100e-08;4.908426370841794778e+03;4.775310507835878525e+03;4.096353238304669503e+03;7.663573059001783258e+04
1.800000000000000236e-08;3.491859316595453038e+03;3.017813066562638141e+03;3.056109315676207643e+03;7.663613051742821699e+04
2.000000000000000042e-08;3.350202611170818727e+03;2.792136438450892456e+03;3.067607809517241549e+03;7.663680530185499811e+04
2.200000000000000178e-08;3.633516022020086893e+03;3.019039779725426342e+03;2.688211806956678629e+03;7.663776939996889269e+04
2.400000000000000315e-08;2.783575789472282395e+03;1.933606226261821803e+03;2.016407488115015440e+03;7.663807520533009665e+04
2.600000000000000121e-08;9.420204868937437368e+02;-2.806000713323592208e+02;-7.313097613457940724e+02;7.663777134345450031e+04
2.800000000000000257e-08;-2.174427032448206774e+03;-3.840780995805137081e+03;-2.566281877163390618e+03;7.663763989246681740e+04
3.000000000000000394e-08;8.003637814691104495e+02;-1.798251601976226084e+02;-1.404180432705616113e+02;7.663774470914139238e+04
3.200000000000000199e-08;4.483456254567891847e+03;4.226527554314699955e+03;3.965906416759971762e+03;7.663770179633006046e+04
3.400000000000000005e-08;5.758366603389598822e+03;5.660827224352135090e+03;4.486513481600413797e+03;7.663752753782812215e+04
3.600000000000000472e-08;2.641919084047648084e+03;1.938295292603957932e+03;2.775180439901305363e+03;7.663748350342105550e+04
3.800000000000000278e-08;3.350202611170818727e+03;2.717276932776498597e+03;2.432564303166058380e+03;7.663719117604024359e+04
4.000000000000000084e-08;2.641919084047648084e+03;1.800960982238524821e+03;1.569076197069778573e+03;7.663676963988697389e+04
4.200000000000000551e-08;-1.182830094475767737e+03;-2.753473594954179589e+03;-3.017820824704162078e+03;7.663680517783125106e+04
4.400000000000000357e-08;-4.015964202968450536e+03;-5.941110325182380620e+03;-4.237557269422890386e+03;7.663691818058693025e+04
4.600000000000000162e-08;-1.607800210749669986e+03;-2.965854954516922589e+03;-4.870045856712589739e+03;7.663643576310591015e+04
4.800000000000000630e-08;-6.565784900611864941e+03;-8.564342500619008206e+03;-5.718925240872894392e+03;7.663597611921755015e+04
5.000000000000000435e-08;1.933617424866183455e+03;1.648690307866301737e+03;-9.077229565419547725e+02;7.663612284796487074e+04
5.200000000000000241e-08;-3.024367264996011272e+03;-4.134701850093013491e+03;-2.726058641754250857e+03;7.663632735308313568e+04
5.400000000000000047e-08;1.508647308592280524e+03;1.318540882610781409e+03;8.782910717399354326e+02;7.663617340025522572e+04
5.600000000000000514e-08;2.216948967773745608e+03;2.069451576231746003e+03;1.622190823944707518e+03;7.663607235357181344e+04
5.800000000000000320e-08;1.791960719441548918e+03;1.505309284766546625e+03;1.532378357759597066e+03;7.663613675344092189e+04
6.000000000000000787e-08;1.366990603167646668e+03;9.464411545598705970e+02;7.171744030836853199e+02;7.663625618696286983e+04
6.199999999999999931e-08;-1.749456916174304524e+03;-2.714053527291580394e+03;-3.445662368487115600e+03;7.663658175332222891e+04
6.400000000000000399e-08;-7.274068427735036494e+03;-9.021973871942042024e+03;-6.783471079117080080e+03;7.663689330195648654e+04
6.600000000000000866e-08;-2.599397148722108795e+03;-3.288941938425312856e+03;-4.908857395025464939e+03;7.663721731590564013e+04
6.800000000000000010e-08;-6.990755016885767873e+03;-8.331052375713166839e+03;-6.974795440229230735e+03;7.663811899812328920e+04
7.000000000000000477e-08;-2.741053854146743561e+03;-3.176634429940459086e+03;-3.593537778152051033e+03;7.663934487739307224e+04
7.200000000000000945e-08;-1.324486799900402048e+03;-1.569508472724104649e+03;-8.801503817454431555e+02;7.664023672937782248e+04
7.400000000000000089e-08;5.616709897964964512e+03;6.447223620322803072e+03;5.295757399480426102e+03;7.664080610855961277e+04
7.600000000000000556e-08;4.908426370841794778e+03;5.277532048123837740e+03;4.814136893630624400e+03;7.664155658295270405e+04
7.800000000000001023e-08;5.050083076266428179e+03;5.271970737220632145e+03;5.793688862501928270e+03;7.664259097690066847e+04
8.000000000000000167e-08;5.050083076266428179e+03;5.095914366662634166e+03;3.652825639674556896e+03;7.664342429020658892e+04
8.200000000000000635e-08;-1.324486799900402048e+03;-2.392805848909541965e+03;-1.246703446160798194e+03;7.664388762112845143e+04
8.400000000000001102e-08;-2.457740443297474485e+03;-3.578040391554721737e+03;-3.105897260009602633e+03;7.664425327588946675e+04
8.600000000000000246e-08;-1.041173389051133199e+03;-1.789686343146779109e+03;-1.511316714136191877e+03;7.664463007544813445e+04
8.800000000000000714e-08;9.420204868937437368e+02;5.138816470768942963e+02;4.751255516646779142e+01;7.664528130628273357e+04
9.000000000000001181e-08;9.420204868937437368e+02;4.073116556511085946e+02;-2.658967979550652672e+01;7.664621341446181759e+04
