# time;scaled;deconvolved;regularized;uncertainty(k=1)
0.000000000000000000e+00;-2.943852194550901459e+03;-3.103010290359467035e+03;-2.314189011147682322e+03;1.317025937623812351e+05
2.000000000000000125e-09;-1.206349227416195390e+03;7.670371124914963730e+02;9.004599799674178939e+02;1.317012890992004541e+05
4.000000000000000249e-09;2.485882108049338967e+03;4.629531667177216150e+03;3.072524556718010444e+03;1.317023412871710898e+05
6.000000000000000787e-09;2.051503586243123209e+03;1.508946662042581238e+03;2.394524941746378317e+03;1.317017292210028390e+05
8.000000000000000498e-09;6.178085643289477957e+03;4.895569754249590915e+03;4.609828909903066233e+03;1.317012251858371019e+05
1.000000000000000021e-08;5.960910282499067762e+03;4.555017124078470260e+03;3.605464973085036490e+03;1.317031910306921345e+05
1.200000000000000157e-08;2.051503586243123209e+03;1.406443064967024839e+03;1.910235676465352526e+03;1.317017377257372718e+05
1.400000000000000129e-08;-9.891460664003893726e+02;-1.357817593810206972e+03;-2.272341647407170967e+03;1.317015084692795353e+05
1.600000000000000100e-08;-5.984501847194414950e+03;-8.046972020512302151e+03;-6.175861998242238769e+03;1.317026093200266187e+05
1.800000000000000236e-08;-4.246988315974057514e+03;-6.856809500281407963e+03;-6.922090730661497219e+03;1.317024783365873445e+05
2.000000000000000042e-08;-4.246988315974057514e+03;-6.750456613793576253e+03;-6.081345713474060176e+03;1.317030893355671142e+05
2.200000000000000178e-08;-2.943852194550901459e+03;-3.422018160558334785e+03;-3.322247146924710705e+03;1.317013814358912641e+05
2.400000000000000315e-08;9.678633800245265206e+01;1.906074046918947715e+03;1.886017249465017812e+03;1.317021669983511674e+05
2.600000000000000121e-08;3.789017673467987152e+03;5.844501561010314617e+03;3.162351648849333742e+03;1.317029986417539767e+05
2.800000000000000257e-08;-5.547675445941732733e+02;-1.426591561982553685e+03;3.706126792778669028e+02;1.317023271765282552e+05
3.000000000000000394e-08;2.485882108049338967e+03;1.527821652479091654e+03;9.534513919409655500e+02;1.317025063445940905e+05
3.200000000000000199e-08;3.139894990182589254e+02;-8.617863349623512477e+02;-9.776012300829170272e+02;1.317027866158928955e+05
3.400000000000000005e-08;-2.075095150938469033e+03;-2.345115617904579267e+03;-1.752671673700999236e+03;1.317023184220274852e+05
3.600000000000000472e-08;-2.943852194550901459e+03;-2.807913220715214720e+03;-3.646993657148559578e+03;1.317024779889059719e+05
3.800000000000000278e-08;-5.767312586291306616e+03;-6.835053827638359508e+03;-5.276028791093965992e+03;1.317031992521621287e+05
4.000000000000000084e-08;-2.075095150938469033e+03;-3.004415544376941398e+03;-2.660909154803724959e+03;1.317030170867648267e+05
4.200000000000000551e-08;2.920260629855555635e+03;2.751323158820393019e+03;2.791631325178954285e+03;1.317024654831879307e+05
4.400000000000000357e-08;7.264045847917716856e+03;8.044997930452373112e+03;5.368193752779363422e+03;1.317023044714544958e+05
4.600000000000000162e-08;1.834300425227316964e+03;1.385497695979502396e+03;2.508322521321213571e+03;1.317023149328827858e+05
4.800000000000000630e-08;2.268678947033533404e+03;2.367944549033127259e+03;2.233772194055272848e+03;1.317032633159274119e+05
5.000000000000000435e-08;5.311648598086691209e+02;2.873264404624933377e+01;-5.693200289623346180e+02;1.317027903856647899e+05
5.200000000000000241e-08;-4.029799033080971640e+03;-5.290076438910561592e+03;-5.300758187130355509e+03;1.317033453022798931e+05
5.400000000000000047e-08;-1.032829818534673177e+04;-1.193687794295465574e+04;-1.047879884882754413e+04;1.317025272930022620e+05
5.600000000000000514e-08;-1.054547354613714379e+04;-1.047900489956267120e+04;-8.657021242133283522e+03;1.317033928389503562e+05
5.800000000000000320e-08;-4.246988315974057514e+03;-2.237697538545995485e+03;-3.596340796571079863e+03;1.317030036098283890e+05
6.000000000000000787e-08;-2.075095150938469033e+03;-7.082382673136744415e+02;-1.385890743828291306e+03;1.317025257473143865e+05
6.199999999999999931e-08;-5.547675445941732733e+02;-3.730591630647541024e+02;-1.047014681196742458e+02;1.317032414192426659e+05
6.400000000000000399e-08;2.051503586243123209e+03;1.688014080512526562e+03;8.549297705453645904e+02;1.317020294327908487e+05
6.600000000000000866e-08;7.483680208244746836e+02;-1.642953803056589095e+02;3.178237576320825610e+02;1.317027977776386251e+05
6.800000000000000010e-08;5.311648598086691209e+02;5.847850177272630390e+02;-5.479700286466977559e+02;1.317031122696044913e+05
7.000000000000000477e-08;-5.550123325388198282e+03;-5.641033939657631890e+03;-4.910339567235525465e+03;1.317012888600982260e+05
7.200000000000000945e-08;-7.287648532703219644e+03;-6.575097257028014610e+03;-5.379663583758375353e+03;1.317018528854475298e+05
7.400000000000000089e-08;-4.898555542678874190e+03;-4.029588112012163492e+03;-4.951177820481621893e+03;1.317012799767591641e+05
7.600000000000000556e-08;-5.767312586291306616e+03;-6.305448627855134873e+03;-5.894265860759536736e+03;1.317017170848621754e+05
7.800000000000001023e-08;-4.464177020872657522e+03;-4.876480023902549874e+03;-3.359666131216334634e+03;1.317019706360772834e+05
8.000000000000000167e-08;2.051503586243123209e+03;3.980879111362097319e+03;2.742978901027032862e+03;1.317009995314475673e+05
8.200000000000000635e-08;4.223396195274203819e+03;6.943895951789745595e+03;6.450725633524183650e+03;1.317016574969474168e+05
8.400000000000001102e-08;6.395288804305284430e+03;8.693275658745871624e+03;6.557860861867491622e+03;1.317012305990067835e+05
8.600000000000000246e-08;9.655433816148848791e+02;-7.668962874129647389e+00;9.309869846306683030e+02;1.317008216306424874e+05
8.800000000000000714e-08;-1.206349227416195390e+03;-3.293334639647946915e+03;-3.216452118792221881e+03;1.317011066696662165e+05
9.000000000000001181e-08;-5.984501847194414950e+03;-7.884515040289466015e+03;-5.335337799660978817e+03;1.317004595630759723e+05
9.200000000000000325e-08;-1.423527368229145168e+03;5.238836345023300964e+02;-9.126372527190251276e+02;1.316996978740313207e+05
9.400000000000000792e-08;-4.029799033080971640e+03;-1.790383380619343370e+03;-1.991709714188211365e+03;1.317004357057955640e+05
9.600000000000001260e-08;-2.726662933647793125e+03;-5.665663453280576505e+02;1.047458717728732296e+02;1.316994998401147022e+05
9.800000000000000404e-08;5.311648598086691209e+02;1.564746335392614128e+03;1.346391498557291925e+03;1.316988696414419392e+05
1.000000000000000087e-07;4.440571556064614015e+03;5.472683062434924068e+03;4.573408741655294762e+03;1.316990162406660675e+05
1.020000000000000001e-07;5.311648598086691209e+02;6.359597712078248151e+02;-9.009541064937366173e+02;1.316992621344424551e+05
1.040000000000000048e-07;-5.767312586291306616e+03;-5.595568861282082253e+03;-1.377001316665555350e+03;1.316990884474234190e+05
1.060000000000000095e-07;2.485882108049338967e+03;4.710025036810606252e+03;1.629273603942769114e+03;1.316992142926475208e+05
1.080000000000000009e-07;3.139894990182589254e+02;3.643109710523567628e+02;1.477010201054945355e+03;1.316987381243158597e+05
1.100000000000000056e-07;1.617125064436906769e+03;1.263630846748506883e+03;-2.147043810202740488e+01;1.316977529091259057e+05
1.120000000000000103e-07;-2.509473672744685246e+03;-2.554497858514892869e+03;-4.604106739784765523e+02;1.316977428600719140e+05
1.140000000000000017e-07;9.678633800245265206e+01;2.747134807802096930e+03;1.496774218072038138e+03;1.316980426366855681e+05
1.160000000000000064e-07;-5.547675445941732733e+02;2.275803286579204723e+03;2.565781926966796618e+03;1.316977413295111619e+05
1.180000000000000111e-07;7.483680208244746836e+02;2.263590565968246665e+03;9.042196518061391544e+02;1.316972929159296327e+05
1.200000000000000157e-07;-2.075095150938469033e+03;-2.919555925927590579e+03;-1.549926121663826052e+03;1.316979300623376621e+05
1.220000000000000072e-07;-2.292284411841577366e+03;-3.179480960328364745e+03;-3.959531579691858497e+03;1.316971964120284538e+05
1.239999999999999986e-07;-5.984501847194414950e+03;-6.219785766355402302e+03;-4.027724394671124628e+03;1.316964405861117993e+05
1.260000000000000165e-07;-1.857905890035361381e+03;2.770615236592130159e+01;-1.440283094594138674e+03;1.316971460033335024e+05
1.280000000000000080e-07;-1.423527368229145168e+03;-1.966077662543975748e+02;5.525190946673974395e+02;1.316961212943637511e+05
1.299999999999999994e-07;2.051503586243123209e+03;2.533297970853280276e+03;4.536085809629876735e+02;1.316966989063435176e+05
1.320000000000000173e-07;-1.857905890035361381e+03;-2.984468657361518126e+03;-2.892933720696892124e+02;1.316971016113972873e+05
1.340000000000000088e-07;3.789017673467987152e+03;4.859452783732413081e+03;2.779508129335037665e+03;1.316967770040055038e+05
1.360000000000000002e-07;3.139894990182589254e+02;9.515689142972115633e+02;1.614920334956201259e+03;1.316971648326129653e+05
1.380000000000000181e-07;1.182746542630691010e+03;2.224263601337035652e+03;1.374149428984586848e+03;1.316966474495011207e+05
1.400000000000000095e-07;-2.292284411841577366e+03;-2.601919465707178915e+03;-1.990984657266642898e+03;1.316972059680420789e+05
1.420000000000000010e-07;-2.292284411841577366e+03;-2.180501772413263097e+03;-1.112160680189146660e+03;1.316977794672770833e+05
1.440000000000000189e-07;-5.547675445941732733e+02;4.925159532084653620e+02;-1.050491170757537475e+03;1.316977896413719864e+05
1.460000000000000103e-07;-3.595419977260225551e+03;-2.824524804571468849e+03;-8.789951108320383355e+02;1.316984698142102279e+05
1.480000000000000018e-07;1.617125064436906769e+03;3.490120264919736655e+03;1.643636711857107230e+03;1.316979630775249389e+05
1.500000000000000197e-07;-9.891460664003893726e+02;-7.886548906779789831e+02;-4.399285173057288034e+02;1.316987263679776224e+05
1.520000000000000111e-07;-9.891460664003893726e+02;-8.586497041291731875e+02;-5.582242119779984932e+02;1.316990760345947638e+05
1.540000000000000026e-07;-1.857905890035361381e+03;-1.656943990029918496e+03;-1.922972273896899651e+03;1.316989139946614741e+05
1.560000000000000205e-07;-2.726662933647793125e+03;-2.193199971636262489e+03;-1.322021990376044414e+03;1.316994523928116541e+05
1.580000000000000119e-07;-9.891460664003893726e+02;-1.491776596255367622e+02;-1.108742858728219289e+03;1.316998897640766227e+05
1.600000000000000033e-07;-2.075095150938469033e+03;-1.753472800737028820e+03;-1.078141873892105650e+03;1.317003352001083840e+05
1.620000000000000213e-07;-1.206349227416195390e+03;-6.065595659104583319e+02;-7.958630321728996933e+02;1.317002010275125504e+05
1.640000000000000127e-07;9.678633800245265206e+01;1.192984940035341424e+03;1.795797018170458841e+03;1.316999239714528958e+05
1.660000000000000041e-07;2.703057468839749163e+03;3.619076194432243938e+03;1.080229121986791142e+03;1.317007347479766759e+05
