# time;scaled;deconvolved;regularized;uncertainty(k=1)
5.606000000000000197e-06;-1.612139419729340716e+03;-1.427654384766208750e+03;-1.910024148293807457e+03;7.558790949183578778e+04
5.608000000000000348e-06;-2.660866071917503177e+03;-3.010623557820338647e+03;-2.629314735927492166e+03;7.558720306201805943e+04
5.610000000000000498e-06;-2.049108205599351095e+03;-3.115393006297362263e+03;-3.456127327361859443e+03;7.558690591300898814e+04
5.612000000000000648e-06;-2.923048014625282576e+03;-5.271806515034004406e+03;-5.134436743559720526e+03;7.558659239379435894e+04
5.613999999999999951e-06;-3.534805880943433749e+03;-6.817335602637063857e+03;-6.291039466583858484e+03;7.558609487241493480e+04
5.616000000000000102e-06;-1.437351457924154602e+03;-4.545368023816717141e+03;-4.683475936620001448e+03;7.558542809575048159e+04
5.618000000000000252e-06;-1.874321362437120342e+03;-5.215382640194576197e+03;-5.819958198973256003e+03;7.558511632083250151e+04
5.620000000000000402e-06;-3.971775785456399717e+03;-6.956125440352698206e+03;-5.435382499232721784e+03;7.558443109667838144e+04
5.622000000000000552e-06;4.853172405758501213e+02;-1.488520163449029496e+02;-1.132838014936105537e+03;7.558351126879735966e+04
5.624000000000000703e-06;4.834733606288445174e+01;2.690529238742419693e+02;-1.382381019995791576e+02;7.558312668799188395e+04
5.626000000000000006e-06;-1.612139419729340716e+03;-9.780843486667017714e+02;-7.663741257112333187e+02;7.558283962343883468e+04
5.628000000000000156e-06;-9.129864538656401010e+02;2.032475857524332241e+02;4.663836495347859454e+02;7.558259662010672037e+04
5.630000000000000306e-06;7.474991832836294634e+02;1.687491460067873049e+03;1.054030797321226601e+03;7.558206399544548185e+04
5.632000000000000457e-06;5.727112214784431217e+02;6.745046174906556189e+02;1.289065650346268967e+03;7.558193732031204854e+04
5.634000000000000607e-06;2.320596432745084257e+03;2.203822773687553308e+03;9.560203762812571995e+02;7.558152030470155296e+04
5.636000000000000757e-06;-2.573472091014909893e+03;-4.063556866078310122e+03;-3.256132352243084824e+03;7.558117493005204597e+04
5.638000000000000060e-06;-3.185229957333061520e+03;-4.253072976387167728e+03;-3.600103965687567779e+03;7.558074183497663762e+04
5.640000000000000211e-06;-1.349956358378605728e+03;-1.677636320076838047e+03;-1.906363325827590643e+03;7.558031519259265042e+04
5.642000000000000361e-06;-1.264406257423019042e+02;-1.410749995386945557e+02;-6.500542315596794651e+01;7.558027432177388982e+04
5.644000000000000511e-06;1.534050604621745379e+03;1.761758214413123596e+03;9.770176636844720406e+02;7.558015574971913884e+04
5.646000000000000661e-06;-6.508045111578608157e+02;-1.330768342597266610e+03;-1.069676806296702125e+03;7.558045014793345763e+04
5.647999999999999965e-06;-3.886225684500812463e+02;-1.606211863514550259e+03;-1.412178115088162485e+03;7.558012530935357790e+04
5.650000000000000115e-06;-2.138346066448950751e+02;-2.760395063895005478e+03;-3.287466089585505870e+03;7.557987452597776428e+04
5.652000000000000265e-06;-1.612139419729340716e+03;-5.582152531936644664e+03;-4.400852891548094703e+03;7.558017098601834732e+04
5.654000000000000415e-06;1.184474681011372923e+03;-2.341697111524853426e+03;-3.145428843604273425e+03;7.557991636513013509e+04
5.656000000000000566e-06;-6.508045111578608157e+02;-3.925111559432494232e+03;-3.376000887618340130e+03;7.557946037967040320e+04
5.658000000000000716e-06;2.231352978680708077e+02;-1.613283413575884197e+03;-1.817093096010630688e+03;7.557966145048972976e+04
5.660000000000000019e-06;7.474991832836294634e+02;-5.856754711232351838e+02;-5.186175032944474879e+02;7.557975823066532030e+04
5.662000000000000169e-06;2.582778375452863202e+03;1.006673456037606343e+03;4.820245961424662369e+02;7.558021037170522322e+04
5.664000000000000320e-06;2.058414490037303949e+03;-7.381934808527284986e+02;-6.741771832274390590e+02;7.558066179923916934e+04
5.666000000000000470e-06;1.534050604621745379e+03;-1.674298849285160259e+03;-1.659747414818262087e+03;7.558084276497710380e+04
5.668000000000000620e-06;4.834733606288445174e+01;-2.911486349898973458e+03;-2.452709377871520246e+03;7.558123495795972121e+04
5.670000000000000770e-06;1.359262642816559264e+03;-2.823885648926825525e+02;-2.097804412362075155e+01;7.558153030822424626e+04
5.672000000000000074e-06;3.107142260868421999e+03;2.200882000324419096e+03;9.768996269533546410e+02;7.558136533246398903e+04
5.674000000000000224e-06;-3.904664483970871913e+01;-1.641745982414551690e+03;-6.992136074384143285e+02;7.558139083536785620e+04
5.676000000000000374e-06;1.708838566426931720e+03;7.313536357480679726e+02;2.937160821616471367e+02;7.558150687962361553e+04
5.678000000000000524e-06;8.348931641862224069e+02;-6.732460352038378915e+02;-5.259287309407172870e+02;7.558155987740209093e+04
5.680000000000000675e-06;1.971020509134711347e+03;-3.900060296842093521e+01;-9.788982391453282617e+01;7.558192175156646408e+04
5.681999999999999978e-06;1.971020509134711347e+03;-1.595954162110956531e+03;-2.099897086515593401e+03;7.558195104956458090e+04
5.684000000000000128e-06;3.979232596732567799e+02;-4.623668999474773045e+03;-3.492897986704014329e+03;7.558196888882035273e+04
5.686000000000000278e-06;3.019748279965828715e+03;-1.534936158110696852e+03;-1.923604826529772254e+03;7.558243440551777894e+04
5.688000000000000429e-06;3.369324203576201398e+03;-7.264164200632967550e+02;-6.077363067670703458e+02;7.558271173371131590e+04
5.690000000000000579e-06;4.155870031699539140e+03;4.462577773256853106e+02;-2.842210925149884133e+02;7.558305691163151641e+04
5.692000000000000729e-06;2.233202451842490518e+03;-2.476810833009763883e+03;-1.885854144563625596e+03;7.558365698149891978e+04
5.694000000000000032e-06;3.981082069894353481e+03;-1.068945023688624133e+03;-1.068550538849616714e+03;7.558388325263181468e+04
5.696000000000000183e-06;4.330657993504725709e+03;-1.023291601280132568e+03;-1.414760124181384526e+03;7.558453505232937459e+04
5.698000000000000333e-06;2.670172356355456031e+03;-2.006752664922471240e+03;-1.157271143202640815e+03;7.558512040017124673e+04
5.700000000000000483e-06;4.068476050796945856e+03;1.574442462386130501e+03;5.590619329795354133e+02;7.558561246893252246e+04
5.702000000000000633e-06;3.979232596732567799e+02;-1.654285306520619997e+03;-1.339136995948694903e+03;7.558611418442720606e+04
5.703999999999999937e-06;4.834733606288445174e+01;-1.417228722759848097e+03;-1.120609263487438511e+03;7.558651593926969508e+04
5.706000000000000087e-06;8.348931641862224069e+02;-7.670171757312201635e+02;-9.996342076566506876e+02;7.558705324492686486e+04
5.708000000000000237e-06;1.534050604621745379e+03;-2.667954033392234123e+02;1.770213638964978884e+02;7.558750573490787065e+04
5.710000000000000387e-06;3.456718184478794683e+03;1.877061101347797603e+03;1.005610678099723486e+03;7.558751077376262401e+04
5.712000000000000538e-06;1.271868661913965980e+03;-8.373119674445333658e+02;-3.937713755756558385e+02;7.558813251056711306e+04
5.714000000000000688e-06;1.446656623719152321e+03;-3.374547023667747112e+02;-2.026486810375045025e+02;7.558864207417469879e+04
5.715999999999999991e-06;1.971020509134711347e+03;4.986560895109287799e+02;3.422118587208624376e+02;7.558886269537666522e+04
5.718000000000000141e-06;1.971020509134711347e+03;6.594296556242643419e+02;9.114675082470095049e+02;7.558939488366423757e+04
5.720000000000000292e-06;3.544112165381387513e+03;2.578547585590860763e+03;2.211480256214425026e+03;7.558947252658208890e+04
5.722000000000000442e-06;3.281930222673608114e+03;1.754653328999631640e+03;1.625329383617499843e+03;7.558960249643302814e+04
5.724000000000000592e-06;2.844960318160642601e+03;7.717248036360369952e+02;9.068608726080938141e+02;7.558995755345383077e+04
5.726000000000000743e-06;2.757566337258049316e+03;6.215773913361663290e+02;1.127070705621599700e+03;7.559032103025454853e+04
5.728000000000000046e-06;5.117203821628064361e+03;3.959405110381499071e+03;3.453441357753437842e+03;7.559024530447533471e+04
5.730000000000000196e-06;3.893688088991760196e+03;2.626252160468581678e+03;2.104140219319073367e+03;7.559008605701818306e+04
5.732000000000000346e-06;1.359262642816559264e+03;-3.468998376605193243e+02;1.124736076535805438e+02;7.559036121584550710e+04
5.734000000000000497e-06;2.231352978680708077e+02;-1.806582664380627648e+03;-1.678360875300587395e+03;7.559016828941009589e+04
5.736000000000000647e-06;8.348931641862224069e+02;-7.520807758355149417e+02;2.975884678295010417e+02;7.559023709526617313e+04
5.737999999999999950e-06;5.291991783433250930e+03;5.087511742658941330e+03;3.761265767633971336e+03;7.559029454190311662e+04
5.740000000000000100e-06;3.631506146283980797e+03;3.061566709207767417e+03;2.946544769669723792e+03;7.559027255239195074e+04
5.742000000000000251e-06;2.233202451842490518e+03;1.069010642780565604e+03;1.612849257709071935e+03;7.559041479943862942e+04
5.744000000000000401e-06;4.680233917115097938e+03;3.414210823253106355e+03;3.439915948385138108e+03;7.558983067459762970e+04
5.746000000000000551e-06;5.117203821628064361e+03;3.304701296619592540e+03;2.290713532637469143e+03;7.558914966458556592e+04
5.748000000000000701e-06;1.271868661913965980e+03;-3.598188009808172865e+02;1.237191887636090996e+03;7.558892967461147055e+04
5.750000000000000004e-06;3.369324203576201398e+03;4.380679351198798031e+03;3.245886697950919370e+03;7.558830375005517271e+04
5.752000000000000155e-06;9.222871450888158051e+02;2.553053438194839600e+03;3.258929900564614400e+03;7.558763201672608557e+04
5.754000000000000305e-06;3.369324203576201398e+03;5.046082255654673645e+03;4.161290121414220266e+03;7.558716108952644572e+04
5.756000000000000455e-06;2.233202451842490518e+03;1.735332405464938802e+03;2.111195928447826645e+03;7.558664881035557482e+04
5.758000000000000606e-06;2.844960318160642601e+03;1.570803081791735394e+03;1.883679583134652376e+03;7.558618352092517307e+04
5.760000000000000756e-06;3.369324203576201398e+03;2.884075788722881953e+03;2.824797399007133663e+03;7.558550464067557186e+04
5.762000000000000059e-06;2.670172356355456031e+03;3.461355349267811107e+03;3.268948517730507319e+03;7.558494875214625790e+04
5.764000000000000209e-06;2.320596432745084257e+03;3.746738413809029225e+03;4.045751615284376385e+03;7.558379004661312501e+04
5.766000000000000360e-06;3.981082069894353481e+03;5.051682681715383296e+03;4.238021406749637208e+03;7.558315384410337720e+04
5.768000000000000510e-06;1.971020509134711347e+03;1.465048021158374468e+03;1.764070102478705849e+03;7.558257823402719805e+04
5.770000000000000660e-06;3.105292787706637796e+02;-3.634132350987884479e+02;-2.641806465947056495e+02;7.558221587051977986e+04
5.771999999999999963e-06;-1.874321362437120342e+03;-1.637676672525927870e+03;-1.043928063962403030e+03;7.558172385428883717e+04
5.774000000000000114e-06;-1.087774415670826329e+03;6.382613409193583038e+02;7.585481197202572048e+02;7.558122103144995344e+04
5.776000000000000264e-06;1.446656623719152321e+03;3.653586519662954288e+03;3.115130213314890625e+03;7.558102123171302082e+04
5.778000000000000414e-06;1.271868661913965980e+03;2.266896550540610406e+03;1.766009701899328320e+03;7.558051829193768208e+04
5.780000000000000564e-06;1.357413169654774379e+02;3.690800480352345971e+02;1.694151218269209494e+03;7.557989574538538000e+04
5.782000000000000715e-06;3.544112165381387513e+03;4.730862258236531488e+03;3.158117144936997192e+03;7.557933941434191365e+04
5.784000000000000018e-06;-7.381984920604539866e+02;-4.709173297774650564e+02;3.508456061203851846e+02;7.557903065982207772e+04
5.786000000000000168e-06;-3.012285875474882459e+02;3.145812339580334438e+01;-7.451515338653008769e+01;7.557907346729360870e+04
5.788000000000000318e-06;-3.012285875474882459e+02;-7.003906069724325789e+02;-3.402325126395317056e+02;7.557922470245840668e+04
5.790000000000000469e-06;7.474991832836294634e+02;1.346465671307996672e+02;-7.880778938992116309e+02;7.557909404511516914e+04
5.792000000000000619e-06;-3.884381804553806887e+03;-5.148517011336483847e+03;-4.297241412896528345e+03;7.557864518719074840e+04
5.794000000000000769e-06;-3.796987823651213603e+03;-3.464074930738010153e+03;-2.702592084769654321e+03;7.557870319590343570e+04
5.796000000000000072e-06;-5.634105302552675312e+02;1.401901810305769914e+03;5.885975128107838827e+02;7.557882583009543305e+04
5.798000000000000223e-06;-7.381984920604539866e+02;1.030378356185641678e+03;5.168745995619428868e+02;7.557842853566919803e+04
5.800000000000000373e-06;-2.311290148307130494e+03;-1.196152721615335395e+03;-4.007109883351259327e+02;7.557835706203711743e+04
5.802000000000000523e-06;-1.264406257423019042e+02;1.518586780130210173e+03;8.909092987291296595e+02;7.557855032303772168e+04
5.804000000000000673e-06;-2.223896167404536754e+03;-1.060957736662471007e+03;-1.193386852389778142e+03;7.557878868623396556e+04
5.805999999999999977e-06;-4.059169766358993002e+03;-2.794472259743821724e+03;-2.003957092675262174e+03;7.557931940333552484e+04
5.808000000000000127e-06;-2.923048014625282576e+03;-8.516131369193844876e+02;-1.397573858350091541e+03;7.557957956539758015e+04
5.810000000000000277e-06;-4.496139670871958515e+03;-2.227568652031570309e+03;-1.829771851445946595e+03;7.557997373913213960e+04
5.812000000000000427e-06;-3.709593842748620318e+03;-5.120270703305450297e+02;-5.532041156003288052e+02;7.558032036670543312e+04
5.814000000000000578e-06;-3.447411900040840919e+03;1.464823540322504414e+01;-4.294915865285165637e+02;7.558037215467033093e+04
5.816000000000000728e-06;-4.146563747261586286e+03;-1.189191505706068938e+03;-6.736827659520276939e+02;7.558016218038914667e+04
5.818000000000000031e-06;-2.398684129209723324e+03;2.632495376835177012e+02;-3.831250590100153204e+02;7.558052123144191864e+04
5.820000000000000181e-06;-4.408745689969366140e+03;-2.700566076721155696e+03;-2.544890922376440358e+03;7.558071090482670115e+04
5.822000000000000332e-06;-6.069225733903856963e+03;-4.147720258590934463e+03;-3.633961293182712325e+03;7.558088871937111253e+04
