# time;scaled;deconvolved;regularized;uncertainty(k=1)
0.000000000000000000e+00;4.961411147890066786e+03;-4.608627645498956554e+03;-5.769316666863597675e+03;1.505049979713702342e+05
2.000000000000000125e-09;7.500868025352573341e+02;-9.391100617948279250e+03;-9.573676710848187213e+03;1.505045044777182629e+05
4.000000000000000249e-09;2.013484106141699840e+03;-1.012658007602592988e+04;-8.837917869442491792e+03;1.504945981077782053e+05
6.000000000000000787e-09;6.224808451496509406e+03;-4.653647315220820019e+03;-6.092331041597340118e+03;1.504855891511304071e+05
8.000000000000000498e-09;3.698013844283624621e+03;-8.436454816715675406e+03;-7.623813891134356709e+03;1.504831493436209275e+05
1.000000000000000021e-08;4.119146278819106556e+03;-7.486866571953185485e+03;-8.280239981353850453e+03;1.504859725380695600e+05
1.200000000000000157e-08;7.500868025352573341e+02;-1.157310280344645616e+04;-1.046674214523204137e+04;1.504902078114281758e+05
1.400000000000000129e-08;4.540278713354585307e+03;-6.113645578641372595e+03;-6.332319017358096062e+03;1.504927175961442699e+05
1.600000000000000100e-08;5.171909983968283086e+03;-3.595722949599381536e+03;-4.026712364986830380e+03;1.504922658236109710e+05
1.800000000000000236e-08;5.593042418503761837e+03;-2.309676144742174529e+03;-1.488836753145573539e+03;1.504899432941579726e+05
2.000000000000000042e-08;1.043613279685131965e+04;5.126882270150033037e+03;3.677818159940318310e+03;1.504879941683060315e+05
2.200000000000000178e-08;4.119146278819106556e+03;-1.739329479736188887e+03;-2.026238098018395249e+03;1.504876010610635858e+05
2.400000000000000315e-08;7.500868025352573341e+02;-7.666119986369260914e+03;-6.361104217490719748e+03;1.504880764929066063e+05
2.600000000000000121e-08;3.276881409748142232e+03;-5.287898875101149315e+03;-6.008006108179266448e+03;1.504882841458613693e+05
2.800000000000000257e-08;1.381718073148953636e+03;-8.575343073226220440e+03;-8.083110028173745377e+03;1.504881383132088813e+05
3.000000000000000394e-08;2.645115376755398302e+03;-7.577663568885386667e+03;-7.446412211768387351e+03;1.504884102946758212e+05
3.200000000000000199e-08;4.119146278819106556e+03;-5.174966205700773571e+03;-5.228920419291222061e+03;1.504893095849863894e+05
3.400000000000000005e-08;3.066247811290876598e+03;-4.674293249881012343e+03;-5.485093759490512639e+03;1.504896739701405168e+05
3.600000000000000472e-08;-2.408460361432469654e+03;-1.008373252257014974e+04;-9.251790905799367465e+03;1.504881472887203563e+05
3.800000000000000278e-08;-1.566195492361507377e+03;-7.766705427190696355e+03;-7.721436982781560801e+03;1.504849232951967861e+05
4.000000000000000084e-08;-1.776761709629248344e+03;-6.268079231195479224e+03;-6.299219606611449308e+03;1.504818670016801625e+05
4.200000000000000551e-08;3.289543679997771051e+02;-2.874067474298226443e+03;-2.579499448839818797e+03;1.504807916498941195e+05
4.400000000000000357e-08;2.645115376755398302e+03;1.193113517832833168e+03;2.757034766830875014e+02;1.504820896985081781e+05
4.600000000000000162e-08;1.381718073148953636e+03;-5.484064866193675698e+02;-6.384672299678095442e+01;1.504846035961237794e+05
4.800000000000000630e-08;2.223982942219915913e+03;2.894187210774576329e+02;-5.846878532819391694e+02;1.504863612211709842e+05
5.000000000000000435e-08;-1.776761709629248344e+03;-5.678806381111146948e+03;-4.834175443131965949e+03;1.504861224405223329e+05
5.200000000000000241e-08;9.605856386134735203e+02;-3.425976171608275763e+03;-3.038547019608470237e+03;1.504842606437952782e+05
5.400000000000000047e-08;3.698013844283624621e+03;6.406477470333484234e+02;-2.515201407024669891e+02;1.504822314492924197e+05
