# time;scaled;deconvolved;regularized;uncertainty(k=1)
0.000000000000000000e+00;2.009389190666906416e+03;-2.784282233160164196e+03;-1.955326558135740925e+03;8.617975189087862964e+04
2.000000000000000125e-09;8.402775182637480611e+03;6.004344479061313905e+03;5.496784229617042001e+03;8.616624605917606095e+04
4.000000000000000249e-09;6.910916921727096451e+03;7.021595472421962768e+03;6.896587446384249233e+03;8.609712039160744462e+04
6.000000000000000787e-09;7.763368387323174829e+03;9.736117020431818673e+03;1.039146509018391953e+04;8.603342086396267405e+04
8.000000000000000498e-09;1.351748397621393633e+04;1.973082925611457904e+04;1.889627816834190162e+04;8.601173794949518924e+04
1.000000000000000021e-08;9.894497051313363045e+03;1.756827476735133678e+04;1.717411666833760682e+04;8.602442421424669737e+04
1.200000000000000157e-08;5.206013990534946061e+03;1.140262001630320447e+04;1.192070081386721176e+04;8.604321170457538392e+04
1.400000000000000129e-08;6.484691188929060445e+03;1.164630039868061613e+04;1.167803198615304609e+04;8.604535494306542387e+04
1.600000000000000100e-08;8.615819852919248660e+03;1.285449387568325801e+04;1.290918655077868607e+04;8.602650142998815863e+04
1.800000000000000236e-08;9.468271318515327948e+03;1.308261910868759151e+04;1.248451023622603680e+04;8.599901633292400220e+04
2.000000000000000042e-08;3.714292121859059534e+03;4.941474898604603368e+03;5.159712609954985965e+03;8.597870512182917446e+04
2.200000000000000178e-08;1.583163457868869045e+03;6.588527245367295109e+02;1.214371017535042483e+03;8.597183680814222316e+04
2.400000000000000315e-08;4.353562524938867682e+03;3.589157496740692295e+03;3.574742317372234993e+03;8.597350894865304872e+04
2.600000000000000121e-08;6.271646518647287849e+03;6.423847765442566015e+03;6.332258986598113552e+03;8.597493456985127705e+04
2.800000000000000257e-08;6.271646518647287849e+03;7.265392599703394808e+03;6.794150609841570258e+03;8.597152975684287958e+04
3.000000000000000394e-08;1.583163457868869045e+03;1.500212813730933703e+03;1.876052248431137059e+03;8.596461177387545467e+04
3.200000000000000199e-08;3.927336792140832586e+03;3.160150444646016695e+03;3.570238902724697255e+03;8.595755893413571175e+04
3.400000000000000005e-08;7.550323717041402233e+03;7.654655544056091458e+03;7.142363293005270862e+03;8.595161597593029728e+04
3.600000000000000472e-08;9.042045585717289214e+03;8.678716545036179014e+03;9.178843929595663212e+03;8.594520615603754413e+04
3.800000000000000278e-08;1.266503251061786250e+04;1.348589934148668726e+04;1.274790078738098964e+04;8.593636372040108836e+04
4.000000000000000084e-08;1.053390384662766883e+04;1.084938571058237176e+04;1.118163367542775813e+04;8.592523777603793133e+04
4.200000000000000551e-08;8.615819852919248660e+03;8.946928198822191916e+03;8.180465375520579983e+03;8.591450050310172082e+04
4.400000000000000357e-08;2.009389190666906416e+03;-2.434191318142693490e+02;9.055111426929943264e+02;8.590678616428727400e+04
4.600000000000000162e-08;7.337142654525135185e+03;5.261607048529492204e+03;5.178982465555367526e+03;8.590082692942762515e+04
4.800000000000000630e-08;1.117317424970747743e+04;1.019646130270446884e+04;9.857253327280166559e+03;8.589079784722144541e+04
5.000000000000000435e-08;8.189594120121213564e+03;6.900964300653664395e+03;6.056411749601684278e+03;8.587369477763067698e+04
5.200000000000000241e-08;1.583163457868869045e+03;-3.279841553271427983e+03;-1.761575827168242768e+03;8.585683585813146783e+04
5.400000000000000047e-08;7.763368387323174829e+03;3.495260109669442045e+03;2.488147485735302325e+03;8.585345168390651816e+04
5.600000000000000514e-08;3.714292121859059534e+03;-1.529135793101508170e+03;-7.989459553807682823e+02;8.586858212418177573e+04
5.800000000000000320e-08;6.484691188929060445e+03;2.194244728189660236e+03;1.551650545782788186e+03;8.588971983840117173e+04
6.000000000000000787e-08;1.796208128150639823e+03;-2.178320893608266488e+03;-1.428694296730682254e+03;8.589373006772190274e+04
6.199999999999999931e-08;6.910916921727096451e+03;5.443164120126589296e+03;5.297096739070620970e+03;8.586610350080185162e+04
6.400000000000000399e-08;6.910916921727096451e+03;8.971459408128053838e+03;8.708518622040750415e+03;8.581731519663412473e+04
6.600000000000000866e-08;7.124097984243362589e+03;1.151335432382201543e+04;1.137389387961330067e+04;8.578162815266876714e+04
6.800000000000000010e-08;2.648659593746716382e+03;8.522293839847250638e+03;8.151347772144239570e+03;8.579163562580144207e+04
7.000000000000000477e-08;9.131883618193708685e+01;4.867092799832509627e+03;5.671834508666867805e+03;8.583947190995227720e+04
7.200000000000000945e-08;2.435614923464945605e+03;7.792025640595028563e+03;7.060801051535069746e+03;8.587074694590967556e+04
7.400000000000000089e-08;1.156937725070829856e+03;4.487679633416192701e+03;5.268284867751033744e+03;8.584538100141187897e+04
7.600000000000000556e-08;6.058465456131021710e+03;9.292062921878285124e+03;8.666557239009722252e+03;8.578714814970608859e+04
7.800000000000001023e-08;4.779788257736907326e+03;6.625325584376217193e+03;6.861682521714239556e+03;8.574504086271843698e+04
8.000000000000000167e-08;6.484691188929060445e+03;7.599873369950488268e+03;7.760269064097759838e+03;8.573820191438293841e+04
8.200000000000000635e-08;8.402775182637480611e+03;1.018398754630758958e+04;9.852982266313774744e+03;8.575191898200703145e+04
8.400000000000001102e-08;6.058465456131021710e+03;7.935066954886672647e+03;7.932819490680412855e+03;8.576221075672928418e+04
8.600000000000000246e-08;4.566743587455134730e+03;6.317675431099778507e+03;6.517949982018049923e+03;8.575612018883836572e+04
8.800000000000000714e-08;5.419195053051213108e+03;7.596630411988736341e+03;7.819711931395591819e+03;8.573683855818773736e+04
9.000000000000001181e-08;8.829000915435515708e+03;1.216119831492647063e+04;1.184526863413596584e+04;8.571645631997851888e+04
9.200000000000000325e-08;7.763368387323174829e+03;1.126791233619855484e+04;1.114559891969771706e+04;8.570438367333907809e+04
9.400000000000000792e-08;7.763368387323174829e+03;1.053705332501925477e+04;1.064841088594828034e+04;8.570216538620027131e+04
9.600000000000001260e-08;5.632239723332982066e+03;7.806529131874646737e+03;7.308344730548124062e+03;8.570548341523148702e+04
