Frequenzen /MHz, Realteil V/Pa,Imagteil / (V/Pa) , Var (k=1) real / (V/Pa)^2, var k=1 imag / (V/Pa)^2, korrelation / (V/Pa)^2, Amplitude |M| / dB re 1V/Pa, Amplitude M / (V/Pa) , uns (k=1) / V/Pa, phase arg(M) / rad, uns k=1 /rad, korrelation [-1...1] 
3.140000e+01, 2.281084e-10, 3.428572e-09, 3.679111e-20, 2.971104e-20, 2.282175e-21, -1.692786e+02, 3.436152e-09, 1.733337e-10, 1.504363e+00, 5.556759e-02, -8.251824e-02 
3.150000e+01, 2.851168e-10, 3.539309e-09, 3.511395e-20, 3.464636e-20, -5.340186e-21, -1.689935e+02, 3.550775e-09, 1.838329e-10, 1.490413e+00, 5.340988e-02, 1.501265e-01 
3.160000e+01, 2.902185e-10, 3.520499e-09, 3.105558e-20, 3.374153e-20, 2.817482e-21, -1.690385e+02, 3.532441e-09, 1.848913e-10, 1.488546e+00, 4.953055e-02, -7.912139e-02 
3.170000e+01, 4.394739e-10, 3.634792e-09, 3.673849e-20, 3.882085e-20, 9.172258e-21, -1.687274e+02, 3.661263e-09, 2.024275e-10, 1.450473e+00, 5.079219e-02, -2.300439e-01 
3.180000e+01, 3.236470e-10, 3.553193e-09, 4.068730e-20, 2.990869e-20, -8.739458e-22, -1.689517e+02, 3.567902e-09, 1.727411e-10, 1.479961e+00, 5.658294e-02, -3.273016e-03 
3.190000e+01, 4.145389e-10, 3.551118e-09, 3.582107e-20, 2.964399e-20, 2.292031e-21, -1.689339e+02, 3.575232e-09, 1.739395e-10, 1.454588e+00, 5.248430e-02, -9.013214e-02 
3.200000e+01, 4.598655e-10, 3.625258e-09, 5.195712e-20, 3.108724e-20, 6.715987e-21, -1.687439e+02, 3.654309e-09, 1.819192e-10, 1.444620e+00, 6.115915e-02, -2.240327e-01 
3.210000e+01, 6.812686e-10, 3.537884e-09, 3.398833e-20, 3.384806e-20, 2.987764e-21, -1.688670e+02, 3.602881e-09, 1.869829e-10, 1.380561e+00, 5.032398e-02, -8.259527e-02 
3.220000e+01, 5.795066e-10, 3.522698e-09, 4.272046e-20, 3.137144e-20, 2.445560e-21, -1.689465e+02, 3.570046e-09, 1.801497e-10, 1.407750e+00, 5.715722e-02, -1.124714e-01 
3.230000e+01, 6.048398e-10, 3.608100e-09, 5.400366e-20, 2.967827e-20, 2.836003e-21, -1.687341e+02, 3.658445e-09, 1.768276e-10, 1.404707e+00, 6.257876e-02, -1.641988e-01 
3.240000e+01, 6.490023e-10, 3.551990e-09, 3.346825e-20, 3.551818e-20, 2.778071e-21, -1.688479e+02, 3.610795e-09, 1.908778e-10, 1.390075e+00, 4.996738e-02, -6.493072e-02 
3.250000e+01, 6.069461e-10, 3.514571e-09, 3.713180e-20, 4.166878e-20, -4.390419e-21, -1.689549e+02, 3.566594e-09, 2.001622e-10, 1.399789e+00, 5.518257e-02, 1.243048e-01 
3.260000e+01, 7.758052e-10, 3.519306e-09, 4.269582e-20, 2.970522e-20, 4.002252e-21, -1.688648e+02, 3.603802e-09, 1.788575e-10, 1.353824e+00, 5.578136e-02, -1.769518e-01 
3.270000e+01, 6.830168e-10, 3.485189e-09, 5.201031e-20, 2.914699e-20, 4.790433e-21, -1.689918e+02, 3.551486e-09, 1.783278e-10, 1.377272e+00, 6.255500e-02, -2.208859e-01 
3.280000e+01, 7.856482e-10, 3.449623e-09, 3.508533e-20, 2.830394e-20, 1.146814e-21, -1.690249e+02, 3.537957e-09, 1.706896e-10, 1.346867e+00, 5.231245e-02, -7.919970e-02 
3.290000e+01, 7.761922e-10, 3.411100e-09, 3.222634e-20, 2.925142e-20, 3.589555e-21, -1.691229e+02, 3.498296e-09, 1.759291e-10, 1.347057e+00, 4.994401e-02, -1.262192e-01 
3.300000e+01, 8.076588e-10, 3.337571e-09, 4.666532e-20, 2.968192e-20, 7.482399e-21, -1.692842e+02, 3.433903e-09, 1.845059e-10, 1.333371e+00, 5.989723e-02, -2.776593e-01 
3.310000e+01, 8.956984e-10, 3.153595e-09, 3.572044e-20, 3.085947e-20, -2.086939e-21, -1.696870e+02, 3.278328e-09, 1.735665e-10, 1.294060e+00, 5.824029e-02, 1.502130e-02 
3.320000e+01, 8.012183e-10, 3.237655e-09, 2.957050e-20, 2.826351e-20, 1.588122e-21, -1.695372e+02, 3.335320e-09, 1.705274e-10, 1.328201e+00, 5.084108e-02, -5.912206e-02 
3.330000e+01, 9.110667e-10, 3.211155e-09, 3.585369e-20, 2.682549e-20, 5.506851e-22, -1.695305e+02, 3.337897e-09, 1.666952e-10, 1.294342e+00, 5.596149e-02, -9.118486e-02 
3.340000e+01, 9.104061e-10, 3.265501e-09, 3.464809e-20, 2.848813e-20, 3.374040e-21, -1.693959e+02, 3.390035e-09, 1.751515e-10, 1.298905e+00, 5.314445e-02, -1.419994e-01 
3.350000e+01, 9.620106e-10, 3.146694e-09, 4.023744e-20, 3.178123e-20, -1.752746e-21, -1.696549e+02, 3.290463e-09, 1.775498e-10, 1.274099e+00, 6.115645e-02, -2.550191e-02 
3.360000e+01, 9.696829e-10, 3.090797e-09, 3.874983e-20, 2.773088e-20, -1.980788e-21, -1.697909e+02, 3.239338e-09, 1.660926e-10, 1.266789e+00, 6.088141e-02, -4.644721e-02 
3.370000e+01, 9.549094e-10, 3.085461e-09, 3.443023e-20, 2.915413e-20, -2.117507e-21, -1.698164e+02, 3.229849e-09, 1.685799e-10, 1.270659e+00, 5.805962e-02, 8.135076e-03 
3.380000e+01, 9.573852e-10, 3.084560e-09, 3.988954e-20, 2.875961e-20, -2.728742e-21, -1.698167e+02, 3.229721e-09, 1.679064e-10, 1.269844e+00, 6.227729e-02, -2.670129e-02 
3.390000e+01, 9.099212e-10, 2.998661e-09, 3.423613e-20, 2.811762e-20, -6.811862e-22, -1.700789e+02, 3.133676e-09, 1.680921e-10, 1.276184e+00, 5.892716e-02, -3.652613e-02 
3.400000e+01, 8.745535e-10, 2.893497e-09, 4.227962e-20, 2.985540e-20, -5.321448e-21, -1.703919e+02, 3.022775e-09, 1.671762e-10, 1.277278e+00, 6.954120e-02, 2.816330e-02 
3.410000e+01, 8.333910e-10, 2.955550e-09, 4.684406e-20, 2.853821e-20, 4.338893e-21, -1.702550e+02, 3.070801e-09, 1.793131e-10, 1.295957e+00, 6.770743e-02, -2.274913e-01 
3.420000e+01, 8.907742e-10, 2.865730e-09, 3.804663e-20, 3.251107e-20, -5.945862e-22, -1.704547e+02, 3.000981e-09, 1.807255e-10, 1.269427e+00, 6.486842e-02, -3.067629e-02 
3.430000e+01, 9.740297e-10, 2.892185e-09, 3.575155e-20, 3.630361e-20, -4.076101e-21, -1.703089e+02, 3.051797e-09, 1.837976e-10, 1.245947e+00, 6.410531e-02, 9.490774e-02 
3.440000e+01, 9.149305e-10, 2.865101e-09, 3.053815e-20, 3.503376e-20, 1.025586e-21, -1.704355e+02, 3.007641e-09, 1.876490e-10, 1.261696e+00, 5.793264e-02, 1.428271e-02 
3.450000e+01, 9.278563e-10, 2.851360e-09, 4.618528e-20, 3.344435e-20, -6.149379e-21, -1.704618e+02, 2.998528e-09, 1.761971e-10, 1.256195e+00, 7.350883e-02, 3.148376e-02 
3.460000e+01, 8.452762e-10, 2.851216e-09, 5.015288e-20, 3.527887e-20, 5.844569e-21, -1.705335e+02, 2.973874e-09, 1.991631e-10, 1.282589e+00, 7.193629e-02, -2.101433e-01 
3.470000e+01, 9.112192e-10, 2.723174e-09, 3.437362e-20, 3.709780e-20, 2.472517e-21, -1.708376e+02, 2.871584e-09, 1.957334e-10, 1.247891e+00, 6.341394e-02, -3.239972e-02 
3.480000e+01, 1.041840e-09, 2.635135e-09, 4.677417e-20, 3.148239e-20, 3.776518e-22, -1.709532e+02, 2.833614e-09, 1.838690e-10, 1.194292e+00, 7.440276e-02, -1.419866e-01 
3.490000e+01, 9.655037e-10, 2.734123e-09, 5.100245e-20, 3.276863e-20, -2.073771e-21, -1.707533e+02, 2.899591e-09, 1.829975e-10, 1.231335e+00, 7.733461e-02, -1.001849e-01 
3.500000e+01, 8.416456e-10, 2.598589e-09, 3.527767e-20, 4.987647e-20, -3.614402e-21, -1.712720e+02, 2.731489e-09, 2.153402e-10, 1.257573e+00, 7.209742e-02, 1.699576e-01 
3.510000e+01, 8.140182e-10, 2.502633e-09, 4.457072e-20, 3.645589e-20, 1.932420e-21, -1.715953e+02, 2.631691e-09, 1.958803e-10, 1.256325e+00, 7.848070e-02, -9.762550e-02 
3.520000e+01, 9.094445e-10, 2.581169e-09, 3.814866e-20, 3.535726e-20, -1.407017e-21, -1.712555e+02, 2.736699e-09, 1.865034e-10, 1.232040e+00, 7.190416e-02, 6.031333e-03 
3.530000e+01, 7.707990e-10, 2.504119e-09, 4.729347e-20, 4.107710e-20, 8.655082e-21, -1.716338e+02, 2.620065e-09, 2.155974e-10, 1.272188e+00, 7.811498e-02, -2.018057e-01 
3.540000e+01, 7.815692e-10, 2.625298e-09, 4.306501e-20, 3.522580e-20, -1.904396e-21, -1.712476e+02, 2.739168e-09, 1.866077e-10, 1.281445e+00, 7.611462e-02, -1.412318e-02 
3.550000e+01, 6.965381e-10, 2.598318e-09, 4.908076e-20, 4.293585e-20, -8.900693e-21, -1.714048e+02, 2.690060e-09, 1.972200e-10, 1.308882e+00, 8.567829e-02, 1.357460e-01 
3.560000e+01, 7.340995e-10, 2.524307e-09, 4.142111e-20, 5.454467e-20, -9.179415e-21, -1.716046e+02, 2.628883e-09, 2.204511e-10, 1.287790e+00, 8.278794e-02, 2.348268e-01 
3.570000e+01, 7.667390e-10, 2.469360e-09, 4.610484e-20, 3.457479e-20, 9.391976e-22, -1.717486e+02, 2.585658e-09, 1.900543e-10, 1.269734e+00, 8.163881e-02, -1.006843e-01 
3.580000e+01, 6.606245e-10, 2.426476e-09, 4.035475e-20, 3.753188e-20, 4.580340e-21, -1.719899e+02, 2.514798e-09, 2.001215e-10, 1.304982e+00, 7.735011e-02, -1.198040e-01 
3.590000e+01, 6.472825e-10, 2.599026e-09, 3.898745e-20, 3.835122e-20, 1.279835e-21, -1.714424e+02, 2.678416e-09, 1.974554e-10, 1.326714e+00, 7.311474e-02, -3.309044e-02 
3.600000e+01, 6.762727e-10, 2.500281e-09, 5.096529e-20, 3.690563e-20, 5.576961e-21, -1.717336e+02, 2.590125e-09, 2.016813e-10, 1.306638e+00, 8.387449e-02, -1.908091e-01 
3.610000e+01, 6.489537e-10, 2.455071e-09, 4.706649e-20, 4.103059e-20, -1.569548e-22, -1.719054e+02, 2.539393e-09, 2.033402e-10, 1.312375e+00, 8.514522e-02, -3.081564e-02 
3.620000e+01, 6.708639e-10, 2.371096e-09, 5.015024e-20, 3.980809e-20, 3.523865e-21, -1.721666e+02, 2.464174e-09, 2.059633e-10, 1.295069e+00, 8.848029e-02, -1.271705e-01 
3.630000e+01, 6.936762e-10, 2.471930e-09, 4.961625e-20, 4.391990e-20, 3.315561e-21, -1.718101e+02, 2.567416e-09, 2.146176e-10, 1.297212e+00, 8.486687e-02, -9.223835e-02 
3.640000e+01, 6.519365e-10, 2.441487e-09, 4.334007e-20, 5.389105e-20, 1.165724e-20, -1.719478e+02, 2.527030e-09, 2.428992e-10, 1.309860e+00, 7.737455e-02, -1.574037e-01 
3.650000e+01, 7.156123e-10, 2.346851e-09, 5.203955e-20, 6.177697e-20, -1.826925e-20, -1.722042e+02, 2.453530e-09, 2.252885e-10, 1.274828e+00, 1.023508e-01, 3.159993e-01 
3.660000e+01, 5.812497e-10, 2.315176e-09, 5.340833e-20, 3.817568e-20, 5.550904e-22, -1.724429e+02, 2.387026e-09, 1.983459e-10, 1.324820e+00, 9.575395e-02, -9.014652e-02 
3.670000e+01, 5.585333e-10, 2.291896e-09, 4.077268e-20, 3.733918e-20, -1.796501e-21, -1.725455e+02, 2.358972e-09, 1.915858e-10, 1.331757e+00, 8.626065e-02, 2.065516e-02 
3.680000e+01, 5.308660e-10, 2.374178e-09, 3.916860e-20, 3.613979e-20, 2.082620e-22, -1.722779e+02, 2.432805e-09, 1.907163e-10, 1.350815e+00, 8.110854e-02, -2.214642e-02 
3.690000e+01, 5.657426e-10, 2.111804e-09, 4.373723e-20, 5.215396e-20, 1.154299e-20, -1.732059e+02, 2.186271e-09, 2.395013e-10, 1.309047e+00, 8.978369e-02, -1.678992e-01 
3.700000e+01, 6.684979e-10, 2.311068e-09, 4.913524e-20, 3.897042e-20, 6.425271e-21, -1.723748e+02, 2.405811e-09, 2.078109e-10, 1.289222e+00, 8.809672e-02, -1.849575e-01 
3.710000e+01, 6.073407e-10, 2.155521e-09, 5.507444e-20, 3.828348e-20, -4.780182e-21, -1.729972e+02, 2.239449e-09, 1.924132e-10, 1.296156e+00, 1.059859e-01, -6.701323e-03 
3.720000e+01, 4.955660e-10, 2.333569e-09, 4.183998e-20, 4.330408e-20, 1.798620e-21, -1.724480e+02, 2.385609e-09, 2.096947e-10, 1.361541e+00, 8.505558e-02, -3.163142e-02 
3.730000e+01, 4.257616e-10, 2.121220e-09, 3.899852e-20, 3.889244e-20, -1.379669e-21, -1.732968e+02, 2.163527e-09, 1.958677e-10, 1.372713e+00, 9.189325e-02, 3.215987e-02 
3.740000e+01, 4.276669e-10, 2.097518e-09, 4.027859e-20, 4.137665e-20, -1.991958e-21, -1.733890e+02, 2.140673e-09, 2.013776e-10, 1.369661e+00, 9.470713e-02, 5.016078e-02 
3.750000e+01, 4.781072e-10, 2.116680e-09, 4.186820e-20, 5.206441e-20, -6.615966e-21, -1.732708e+02, 2.170005e-09, 2.207391e-10, 1.348648e+00, 9.798090e-02, 1.739685e-01 
3.760000e+01, 5.430122e-10, 2.018950e-09, 4.589554e-20, 3.890026e-20, -4.361102e-21, -1.735942e+02, 2.090699e-09, 1.928328e-10, 1.308056e+00, 1.043671e-01, 4.796541e-02 
3.770000e+01, 4.430719e-10, 2.077494e-09, 4.355476e-20, 3.739924e-20, 2.788381e-21, -1.734560e+02, 2.124216e-09, 1.969890e-10, 1.360672e+00, 9.664884e-02, -9.399641e-02 
3.780000e+01, 3.908147e-10, 2.132380e-09, 6.548028e-20, 4.442488e-20, -1.268967e-20, -1.732792e+02, 2.167898e-09, 2.015165e-10, 1.389532e+00, 1.214272e-01, 1.532838e-01 
3.790000e+01, 3.269472e-10, 2.246539e-09, 3.922013e-20, 4.488971e-20, 2.338152e-21, -1.728787e+02, 2.270205e-09, 2.131632e-10, 1.426277e+00, 8.662218e-02, -3.418914e-02 
3.800000e+01, 3.376266e-10, 2.070765e-09, 4.505221e-20, 3.895811e-20, 4.981658e-21, -1.735634e+02, 2.098109e-09, 2.017382e-10, 1.409174e+00, 9.919190e-02, -1.355617e-01 
3.810000e+01, 2.635060e-10, 1.985785e-09, 3.893529e-20, 4.274056e-20, -3.750706e-21, -1.739655e+02, 2.003192e-09, 2.041973e-10, 1.438871e+00, 9.981485e-02, 1.008382e-01 
3.820000e+01, 3.216960e-10, 2.110334e-09, 4.511372e-20, 4.411260e-20, -8.538435e-21, -1.734132e+02, 2.134713e-09, 2.039394e-10, 1.419522e+00, 1.022407e-01, 1.797653e-01 
3.830000e+01, 3.548894e-10, 2.079547e-09, 4.103934e-20, 3.670331e-20, 2.164975e-21, -1.735159e+02, 2.109612e-09, 1.937629e-10, 1.401768e+00, 9.503924e-02, -7.108282e-02 
3.840000e+01, 3.639175e-10, 2.101016e-09, 3.765099e-20, 3.899160e-20, 2.984131e-21, -1.734230e+02, 2.132300e-09, 1.998905e-10, 1.399288e+00, 8.982643e-02, -6.751338e-02 
3.850000e+01, 2.771397e-10, 2.035000e-09, 5.215022e-20, 3.607904e-20, -2.596602e-21, -1.737489e+02, 2.053785e-09, 1.888844e-10, 1.435442e+00, 1.116194e-01, 8.157302e-03 
3.860000e+01, 2.710924e-10, 2.134430e-09, 5.107730e-20, 4.905630e-20, 3.285700e-21, -1.733449e+02, 2.151577e-09, 2.234049e-10, 1.444463e+00, 1.041593e-01, -6.858846e-02 
3.870000e+01, 2.770859e-10, 2.142648e-09, 4.506994e-20, 5.653151e-20, -1.164986e-20, -1.733090e+02, 2.160490e-09, 2.310399e-10, 1.442191e+00, 1.016413e-01, 2.508008e-01 
3.880000e+01, 4.154176e-10, 1.951053e-09, 7.094331e-20, 4.053912e-20, -1.359980e-20, -1.740021e+02, 1.994788e-09, 1.905716e-10, 1.361009e+00, 1.374392e-01, 1.191883e-01 
3.890000e+01, 3.858586e-10, 2.055032e-09, 3.805330e-20, 3.692778e-20, -1.308311e-21, -1.735932e+02, 2.090943e-09, 1.910276e-10, 1.385194e+00, 9.382729e-02, 2.708497e-02 
3.900000e+01, 2.529698e-10, 1.971294e-09, 3.829935e-20, 3.627151e-20, -1.201833e-21, -1.740340e+02, 1.987459e-09, 1.897390e-10, 1.443167e+00, 9.881579e-02, 2.433711e-02 
3.910000e+01, 1.898539e-10, 1.829965e-09, 3.950979e-20, 3.704753e-20, -1.807844e-22, -1.747046e+02, 1.839787e-09, 1.924491e-10, 1.467419e+00, 1.080549e-01, -1.981217e-03 
3.920000e+01, 2.637716e-10, 2.040978e-09, 3.579421e-20, 3.772886e-20, 3.952278e-22, -1.737313e+02, 2.057952e-09, 1.944159e-10, 1.442271e+00, 9.184468e-02, -3.709688e-03 
3.930000e+01, 3.025708e-10, 1.968792e-09, 4.298741e-20, 4.118088e-20, 8.745565e-23, -1.740146e+02, 1.991906e-09, 2.030981e-10, 1.418306e+00, 1.040060e-01, -8.428768e-03 
3.940000e+01, 1.813961e-10, 1.969793e-09, 4.001480e-20, 3.784985e-20, -1.401371e-21, -1.740749e+02, 1.978128e-09, 1.939385e-10, 1.478966e+00, 1.014244e-01, 3.032930e-02 
3.950000e+01, 2.333122e-10, 1.903321e-09, 3.843291e-20, 3.740569e-20, 2.428430e-21, -1.743450e+02, 1.917568e-09, 1.949550e-10, 1.448823e+00, 1.014318e-01, -6.541763e-02 
3.960000e+01, 1.993580e-10, 1.920595e-09, 4.003798e-20, 3.859045e-20, -1.547304e-21, -1.742847e+02, 1.930914e-09, 1.956734e-10, 1.467367e+00, 1.040176e-01, 3.474901e-02 
3.970000e+01, 1.778954e-10, 1.906443e-09, 4.954356e-20, 4.506308e-20, 8.653854e-21, -1.743579e+02, 1.914725e-09, 2.161084e-10, 1.477753e+00, 1.143085e-01, -1.885628e-01 
3.980000e+01, 9.761554e-11, 1.892892e-09, 4.576024e-20, 3.789530e-20, -1.556852e-22, -1.744459e+02, 1.895407e-09, 1.946796e-10, 1.519272e+00, 1.128544e-01, -5.995158e-03 
3.990000e+01, 1.331094e-10, 1.828354e-09, 4.590350e-20, 4.545789e-20, -3.020323e-21, -1.747358e+02, 1.833193e-09, 2.121857e-10, 1.498122e+00, 1.174257e-01, 6.472123e-02 
4.000000e+01, 8.300825e-12, 1.825191e-09, 4.485128e-20, 3.680045e-20, 1.891867e-21, -1.747737e+02, 1.825210e-09, 1.918797e-10, 1.566248e+00, 1.160087e-01, -4.746411e-02 
4.010000e+01, 2.073070e-11, 1.723941e-09, 6.443894e-20, 4.076926e-20, -9.126633e-21, -1.752689e+02, 1.724066e-09, 2.013783e-10, 1.558772e+00, 1.474848e-01, 1.726272e-01 
4.020000e+01, -2.265445e-11, 1.692187e-09, 4.911938e-20, 4.098072e-20, -3.554888e-21, -1.754303e+02, 1.692339e-09, 2.026755e-10, 1.584183e+00, 1.308313e-01, 8.161759e-02 
4.030000e+01, 1.660117e-11, 1.868271e-09, 4.285031e-20, 3.975603e-20, -2.810663e-21, -1.745709e+02, 1.868345e-09, 1.992645e-10, 1.561911e+00, 1.108592e-01, 6.742359e-02 
4.040000e+01, 1.029832e-10, 1.703913e-09, 4.142709e-20, 3.826163e-20, 3.097284e-21, -1.753552e+02, 1.707022e-09, 1.965863e-10, 1.510431e+00, 1.186801e-01, -8.198996e-02 
4.050000e+01, 1.087774e-11, 1.991240e-09, 4.223630e-20, 4.143610e-20, -2.401904e-21, -1.740174e+02, 1.991270e-09, 2.034942e-10, 1.565334e+00, 1.032399e-01, 5.730716e-02 
4.060000e+01, -1.393624e-10, 1.723253e-09, 4.696459e-20, 3.933281e-20, 2.883109e-21, -1.752447e+02, 1.728879e-09, 1.972793e-10, 1.651492e+00, 1.258998e-01, -5.198906e-02 
4.070000e+01, 5.783997e-11, 1.759100e-09, 4.910126e-20, 4.141829e-20, 6.237110e-21, -1.750895e+02, 1.760051e-09, 2.045392e-10, 1.537928e+00, 1.253616e-01, -1.434959e-01 
4.080000e+01, -9.215763e-11, 1.832842e-09, 4.736063e-20, 4.549150e-20, -3.822046e-21, -1.747265e+02, 1.835157e-09, 2.141952e-10, 1.621035e+00, 1.180997e-01, 8.393527e-02 
4.090000e+01, -9.491092e-11, 1.847353e-09, 4.118024e-20, 4.731787e-20, -1.118745e-21, -1.746576e+02, 1.849789e-09, 2.177530e-10, 1.622128e+00, 1.095726e-01, 1.808867e-02 
4.100000e+01, -2.092297e-11, 1.759594e-09, 4.559044e-20, 4.155238e-20, 1.609310e-21, -1.750911e+02, 1.759718e-09, 2.037515e-10, 1.582687e+00, 1.213873e-01, -3.586269e-02 
4.110000e+01, -3.970051e-11, 1.750474e-09, 4.296674e-20, 4.603372e-20, -3.274443e-21, -1.751347e+02, 1.750924e-09, 2.148967e-10, 1.593472e+00, 1.181831e-01, 7.199599e-02 
4.120000e+01, -1.705815e-11, 1.778664e-09, 4.928628e-20, 4.296239e-20, -1.760718e-21, -1.749977e+02, 1.778746e-09, 2.073566e-10, 1.580386e+00, 1.247664e-01, 3.957213e-02 
4.130000e+01, -1.279986e-10, 1.849920e-09, 4.670444e-20, 4.642639e-20, 2.921310e-21, -1.746362e+02, 1.854343e-09, 2.145353e-10, 1.639878e+00, 1.170430e-01, -6.173076e-02 
4.140000e+01, -7.851722e-11, 1.837609e-09, 5.268119e-20, 5.196780e-20, -8.502439e-21, -1.747070e+02, 1.839286e-09, 2.295525e-10, 1.613498e+00, 1.239261e-01, 1.624877e-01 
4.150000e+01, -1.499407e-10, 1.746365e-09, 4.611923e-20, 4.302094e-20, 4.815485e-22, -1.751254e+02, 1.752790e-09, 2.072716e-10, 1.656445e+00, 1.226001e-01, -4.724454e-03 
4.160000e+01, -6.135653e-11, 1.748512e-09, 4.960604e-20, 4.528734e-20, -6.170778e-22, -1.751413e+02, 1.749588e-09, 2.129223e-10, 1.605873e+00, 1.272386e-01, 1.617984e-02 
4.170000e+01, -1.499843e-10, 1.834013e-09, 5.395924e-20, 4.582107e-20, 2.477702e-21, -1.747030e+02, 1.840136e-09, 2.132430e-10, 1.652394e+00, 1.266429e-01, -3.589290e-02 
4.180000e+01, -1.586354e-10, 1.754650e-09, 6.013020e-20, 5.526151e-20, 1.022578e-20, -1.750808e+02, 1.761806e-09, 2.312293e-10, 1.660960e+00, 1.412453e-01, -1.672446e-01 
4.190000e+01, -1.226832e-10, 1.840455e-09, 5.115041e-20, 5.246405e-20, -1.572885e-21, -1.746822e+02, 1.844539e-09, 2.294929e-10, 1.637357e+00, 1.223695e-01, 2.841288e-02 
4.200000e+01, -2.114221e-10, 1.805206e-09, 5.286536e-20, 6.090423e-20, 8.503428e-21, -1.748103e+02, 1.817544e-09, 2.425502e-10, 1.687383e+00, 1.289601e-01, -1.618614e-01 
4.210000e+01, -1.959348e-10, 1.796713e-09, 5.023121e-20, 4.960213e-20, -3.871827e-22, -1.748591e+02, 1.807365e-09, 2.229192e-10, 1.679419e+00, 1.238933e-01, 8.932537e-03 
4.220000e+01, -2.143824e-10, 1.680916e-09, 5.611899e-20, 5.852774e-20, 6.161036e-23, -1.754190e+02, 1.694532e-09, 2.418134e-10, 1.697651e+00, 1.398666e-01, -6.315113e-03 
4.230000e+01, -1.268097e-10, 1.738554e-09, 5.768989e-20, 5.143151e-20, 2.875095e-21, -1.751732e+02, 1.743173e-09, 2.259368e-10, 1.643607e+00, 1.382453e-01, -4.390646e-02 
4.240000e+01, -2.168262e-10, 1.789076e-09, 5.388279e-20, 5.211316e-20, 1.573550e-21, -1.748841e+02, 1.802167e-09, 2.275146e-10, 1.691403e+00, 1.292222e-01, -2.484976e-02 
4.250000e+01, -3.661388e-10, 1.608075e-09, 6.454040e-20, 7.475756e-20, 7.604538e-21, -1.756544e+02, 1.649231e-09, 2.663865e-10, 1.794667e+00, 1.585054e-01, -1.301988e-01 
4.260000e+01, -3.039141e-10, 1.830447e-09, 7.071360e-20, 5.562591e-20, 8.814808e-21, -1.746308e+02, 1.855505e-09, 2.306125e-10, 1.735328e+00, 1.457696e-01, -9.465311e-02 
4.270000e+01, -2.145114e-10, 1.784906e-09, 5.341485e-20, 8.028189e-20, -6.354879e-21, -1.749054e+02, 1.797750e-09, 2.853158e-10, 1.690403e+00, 1.271999e-01, 4.584301e-02 
4.280000e+01, -2.131007e-10, 1.726725e-09, 5.002138e-20, 5.793327e-20, -1.250083e-21, -1.751899e+02, 1.739825e-09, 2.410778e-10, 1.693589e+00, 1.283118e-01, 4.659974e-03 
4.290000e+01, -2.464668e-10, 1.750032e-09, 5.242048e-20, 5.632047e-20, 2.583125e-21, -1.750538e+02, 1.767302e-09, 2.356505e-10, 1.710712e+00, 1.305223e-01, -5.558000e-02 
4.300000e+01, -9.787370e-11, 1.685083e-09, 5.925050e-20, 5.435699e-20, 5.982037e-21, -1.754529e+02, 1.687923e-09, 2.316913e-10, 1.628814e+00, 1.450298e-01, -9.976649e-02 
4.310000e+01, -2.825865e-10, 1.686077e-09, 6.225492e-20, 5.187031e-20, 4.785420e-21, -1.753421e+02, 1.709594e-09, 2.249306e-10, 1.736853e+00, 1.474353e-01, -4.993434e-02 
4.320000e+01, -2.664134e-10, 1.578831e-09, 5.310759e-20, 6.590480e-20, -5.511156e-21, -1.759114e+02, 1.601151e-09, 2.595360e-10, 1.737963e+00, 1.419442e-01, 5.266307e-02 
4.330000e+01, -2.990327e-10, 1.692120e-09, 6.911967e-20, 5.629158e-20, -8.370183e-21, -1.752978e+02, 1.718340e-09, 2.440263e-10, 1.745711e+00, 1.493516e-01, 1.606605e-01 
4.340000e+01, -4.182230e-10, 1.706812e-09, 5.952377e-20, 5.328367e-20, 4.440662e-21, -1.751031e+02, 1.757304e-09, 2.271215e-10, 1.811093e+00, 1.408028e-01, -4.440072e-02 
4.350000e+01, -4.141859e-10, 1.370193e-09, 5.731186e-20, 4.998552e-20, 4.893072e-21, -1.768846e+02, 1.431425e-09, 2.188342e-10, 1.864346e+00, 1.702775e-01, -3.833105e-02 
4.360000e+01, -3.305409e-10, 1.639575e-09, 6.915593e-20, 5.262278e-20, 9.723840e-21, -1.755324e+02, 1.672562e-09, 2.224881e-10, 1.769731e+00, 1.607386e-01, -9.631992e-02 
4.370000e+01, -2.185353e-10, 1.639949e-09, 5.524724e-20, 5.041886e-20, 3.179068e-21, -1.756269e+02, 1.654446e-09, 2.228691e-10, 1.703273e+00, 1.430290e-01, -4.618923e-02 
4.380000e+01, -1.186246e-10, 1.508752e-09, 5.555843e-20, 5.884705e-20, -3.060991e-21, -1.764009e+02, 1.513408e-09, 2.435266e-10, 1.649259e+00, 1.551032e-01, 4.839405e-02 
4.390000e+01, -2.942563e-10, 1.580234e-09, 5.219032e-20, 6.091807e-20, 4.731639e-21, -1.758775e+02, 1.607397e-09, 2.427395e-10, 1.754898e+00, 1.448171e-01, -1.059248e-01 
4.400000e+01, -2.228248e-10, 1.343053e-09, 5.351146e-20, 4.777114e-20, -3.987025e-22, -1.773202e+02, 1.361412e-09, 2.192115e-10, 1.735208e+00, 1.694667e-01, 2.578738e-02 
4.410000e+01, -2.151346e-10, 1.357791e-09, 5.838384e-20, 5.627188e-20, 8.014529e-22, -1.772357e+02, 1.374729e-09, 2.368034e-10, 1.727935e+00, 1.760586e-01, -7.603081e-03 
