Frequenzen /MHz, Realteil V/Pa,Imagteil / (V/Pa) , Var (k=1) real / (V/Pa)^2, var k=1 imag / (V/Pa)^2, korrelation / (V/Pa)^2, Amplitude |M| / dB re 1V/Pa, Amplitude M / (V/Pa) , uns (k=1) / V/Pa, phase arg(M) / rad, uns k=1 /rad, korrelation [-1...1] 
9.440000e+01, 1.046284e-08, 6.797867e-10, 5.916227e-18, 5.880999e-18, 1.269748e-19, -1.595887e+02, 1.048490e-08, 2.435674e-09, 6.488034e-02, 2.309719e-01, 2.095919e-02 
9.450000e+01, 1.058953e-08, 3.338743e-10, 5.795467e-18, 5.671703e-18, -3.232821e-20, -1.594982e+02, 1.059479e-08, 2.406929e-09, 3.151828e-02, 2.248262e-01, -6.307434e-03 
9.460000e+01, 1.022108e-08, -1.277424e-09, 5.593880e-18, 5.662127e-18, 4.897796e-19, -1.597428e+02, 1.030060e-08, 2.339741e-09, -1.243347e-01, 2.334331e-01, 8.288728e-02 
9.470000e+01, 1.042708e-08, -3.834982e-10, 6.186045e-18, 6.069441e-18, -3.365865e-20, -1.596309e+02, 1.043413e-08, 2.487641e-09, -3.676249e-02, 2.360670e-01, -4.779305e-03 
9.480000e+01, 1.108454e-08, -9.931962e-10, 6.747813e-18, 6.482641e-18, 3.887097e-19, -1.590709e+02, 1.112895e-08, 2.583911e-09, -8.936329e-02, 2.300352e-01, 6.138959e-02 
9.490000e+01, 1.066908e-08, -3.984228e-11, 6.129103e-18, 6.372279e-18, 3.838954e-19, -1.594374e+02, 1.066915e-08, 2.475124e-09, -3.734351e-03, 2.366546e-01, 6.128163e-02 
9.500000e+01, 1.050993e-08, 1.483142e-11, 5.703570e-18, 5.910595e-18, -6.673179e-20, -1.595680e+02, 1.050994e-08, 2.388175e-09, 1.411181e-03, 2.313248e-01, -1.144292e-02 
9.510000e+01, 1.050615e-08, 3.417519e-10, 6.885799e-18, 7.272880e-18, -1.811812e-19, -1.595665e+02, 1.051171e-08, 2.621914e-09, 3.251728e-02, 2.567551e-01, -2.377210e-02 
9.520000e+01, 1.055803e-08, -9.461225e-11, 5.981074e-18, 5.833351e-18, 5.267093e-20, -1.595280e+02, 1.055845e-08, 2.445428e-09, -8.960925e-03, 2.287675e-01, 9.139716e-03 
9.530000e+01, 9.777519e-09, -1.153332e-10, 6.275338e-18, 5.726131e-18, -1.084400e-19, -1.601948e+02, 9.778199e-09, 2.505558e-09, -1.179521e-02, 2.446683e-01, -1.700480e-02 
9.540000e+01, 1.024128e-08, -4.554738e-10, 6.013348e-18, 5.888873e-18, 1.369404e-19, -1.597843e+02, 1.025140e-08, 2.449683e-09, -4.444502e-02, 2.369680e-01, 2.384928e-02 
9.550000e+01, 1.052737e-08, -7.882782e-10, 5.878023e-18, 5.820779e-18, 1.080718e-19, -1.595293e+02, 1.055684e-08, 2.421076e-09, -7.473945e-02, 2.288590e-01, 1.899842e-02 
9.560000e+01, 1.060149e-08, 6.382452e-10, 6.551392e-18, 6.414658e-18, 3.250617e-19, -1.594769e+02, 1.062068e-08, 2.567079e-09, 6.013077e-02, 2.377535e-01, 4.851971e-02 
9.570000e+01, 1.026113e-08, -7.967613e-10, 5.806573e-18, 5.614694e-18, 2.316136e-19, -1.597500e+02, 1.029202e-08, 2.402014e-09, -7.749300e-02, 2.309857e-01, 4.266781e-02 
9.580000e+01, 1.085363e-08, 7.511550e-10, 6.742346e-18, 7.015601e-18, 6.660885e-20, -1.592677e+02, 1.087959e-08, 2.598620e-09, 6.909754e-02, 2.432738e-01, 1.232877e-02 
9.590000e+01, 9.794556e-09, -3.224970e-11, 6.136627e-18, 5.766676e-18, 4.835144e-20, -1.601803e+02, 9.794609e-09, 2.477157e-09, -3.292603e-03, 2.451816e-01, 8.332537e-03 
9.600000e+01, 8.471075e-09, -1.364015e-10, 6.561366e-18, 7.768736e-18, -8.514895e-19, -1.614401e+02, 8.472173e-09, 2.566923e-09, -1.610064e-02, 3.284006e-01, -1.218847e-01 
9.610000e+01, 1.157803e-08, -4.003157e-10, 7.665901e-18, 9.856175e-18, -2.166203e-18, -1.587221e+02, 1.158495e-08, 2.796092e-09, -3.456169e-02, 2.688933e-01, -2.567888e-01 
9.620000e+01, 1.070454e-08, -4.200411e-11, 6.589709e-18, 5.806831e-18, 5.881582e-20, -1.594086e+02, 1.070462e-08, 2.566951e-09, -3.923933e-03, 2.251210e-01, 1.000431e-02 
9.630000e+01, 1.020569e-08, 3.000677e-11, 5.904358e-18, 5.608484e-18, 9.278350e-20, -1.598231e+02, 1.020573e-08, 2.430000e-09, 2.940192e-03, 2.320371e-01, 1.597218e-02 
9.640000e+01, 1.020782e-08, 3.400600e-10, 6.078311e-18, 6.459650e-18, 1.492091e-19, -1.598165e+02, 1.021348e-08, 2.467522e-09, 3.330136e-02, 2.486465e-01, 2.578328e-02 
9.650000e+01, 9.338062e-09, 3.367678e-10, 5.610990e-18, 5.687621e-18, 2.938425e-20, -1.605892e+02, 9.344133e-09, 2.369221e-09, 3.604837e-02, 2.551771e-01, 5.676556e-03 
9.660000e+01, 9.291485e-09, -3.440178e-10, 5.702875e-18, 5.496397e-18, 1.540222e-19, -1.606323e+02, 9.297851e-09, 2.385624e-09, -3.700816e-02, 2.524161e-01, 2.879767e-02 
9.670000e+01, 9.530725e-09, -7.998497e-10, 5.925671e-18, 6.198587e-18, -1.001390e-19, -1.603870e+02, 9.564229e-09, 2.438087e-09, -8.372708e-02, 2.599225e-01, -2.004330e-02 
9.680000e+01, 8.912161e-09, -6.846778e-10, 5.164839e-18, 5.232917e-18, 1.062473e-19, -1.609748e+02, 8.938423e-09, 2.269143e-09, -7.667451e-02, 2.563108e-01, 1.919754e-02 
9.690000e+01, 8.487038e-09, -6.250578e-10, 5.650846e-18, 5.696575e-18, -4.626385e-20, -1.614014e+02, 8.510024e-09, 2.378628e-09, -7.351579e-02, 2.802904e-01, -8.656517e-03 
9.700000e+01, 1.000321e-08, 1.887804e-11, 5.834399e-18, 6.005544e-18, 4.405224e-20, -1.599972e+02, 1.000323e-08, 2.415485e-09, 1.887196e-03, 2.449796e-01, 7.496578e-03 
9.710000e+01, 1.007782e-08, 4.876483e-10, 6.189753e-18, 6.263334e-18, 6.981213e-20, -1.599225e+02, 1.008961e-08, 2.489310e-09, 4.835056e-02, 2.479069e-01, 1.173026e-02 
9.720000e+01, 8.966340e-09, 1.089852e-09, 5.551053e-18, 5.584001e-18, -4.386073e-20, -1.608840e+02, 9.032332e-09, 2.353938e-09, 1.209559e-01, 2.618559e-01, -6.939800e-03 
9.730000e+01, 9.957754e-09, 7.956211e-11, 6.601491e-18, 6.704449e-18, 1.461865e-19, -1.600365e+02, 9.958072e-09, 2.569792e-09, 7.989795e-03, 2.599743e-01, 2.209456e-02 
9.740000e+01, 9.158476e-09, -1.107037e-09, 6.051373e-18, 6.641227e-18, 1.958333e-19, -1.607005e+02, 9.225140e-09, 2.452184e-09, -1.202921e-01, 2.801532e-01, 1.892226e-02 
9.750000e+01, 9.983041e-09, -4.852790e-10, 6.124342e-18, 5.946603e-18, 9.400781e-20, -1.600045e+02, 9.994829e-09, 2.472813e-09, -4.857210e-02, 2.441783e-01, 1.693206e-02 
9.760000e+01, 9.523429e-09, -9.133238e-10, 6.692615e-18, 6.698103e-18, 6.365924e-20, -1.603844e+02, 9.567124e-09, 2.584679e-09, -9.561043e-02, 2.707602e-01, 9.256793e-03 
9.770000e+01, 9.040704e-09, -4.543033e-10, 5.703080e-18, 5.812150e-18, -8.294011e-20, -1.608650e+02, 9.052111e-09, 2.389910e-09, -5.020864e-02, 2.661322e-01, -1.528274e-02 
9.780000e+01, 9.099451e-09, -8.248299e-10, 5.861111e-18, 5.763021e-18, -1.488033e-19, -1.607842e+02, 9.136758e-09, 2.426328e-09, -9.039906e-02, 2.621517e-01, -2.366978e-02 
9.790000e+01, 9.145971e-09, 7.513923e-11, 6.842133e-18, 6.856620e-18, 1.931562e-19, -1.607751e+02, 9.146280e-09, 2.616354e-09, 8.215370e-03, 2.862266e-01, 2.821413e-02 
9.800000e+01, 9.155513e-09, 9.349300e-11, 5.969403e-18, 6.650805e-18, -2.045283e-19, -1.607659e+02, 9.155990e-09, 2.442396e-09, 1.021131e-02, 2.817512e-01, -3.135031e-02 
9.810000e+01, 9.631869e-09, -1.041521e-09, 7.071617e-18, 6.970687e-18, 1.352302e-19, -1.602753e+02, 9.688017e-09, 2.653591e-09, -1.077143e-01, 2.731101e-01, 2.035174e-02 
9.820000e+01, 8.540398e-09, -2.394765e-10, 5.505206e-18, 5.412876e-18, -2.644903e-20, -1.613670e+02, 8.543755e-09, 2.346618e-09, -2.803309e-02, 2.722756e-01, -4.363667e-03 
9.830000e+01, 9.438162e-09, -1.058551e-09, 6.669642e-18, 6.379922e-18, 1.892024e-19, -1.604480e+02, 9.497338e-09, 2.573738e-09, -1.116897e-01, 2.669005e-01, 3.319911e-02 
9.840000e+01, 9.073095e-09, 5.015112e-10, 6.162632e-18, 6.019348e-18, 7.076515e-20, -1.608316e+02, 9.086945e-09, 2.483947e-09, 5.521836e-02, 2.698305e-01, 1.025178e-02 
9.850000e+01, 9.629173e-09, 7.596127e-12, 6.464707e-18, 6.438996e-18, 2.983140e-20, -1.603282e+02, 9.629176e-09, 2.542588e-09, 7.888658e-04, 2.635229e-01, 4.620556e-03 
9.860000e+01, 8.623990e-09, 2.426931e-11, 6.208997e-18, 6.184130e-18, -6.443403e-21, -1.612858e+02, 8.624024e-09, 2.491779e-09, 2.814155e-03, 2.883571e-01, -1.051114e-03 
9.870000e+01, 9.297983e-09, 5.259197e-10, 6.336822e-18, 6.497069e-18, -1.409131e-20, -1.606184e+02, 9.312845e-09, 2.517090e-09, 5.650257e-02, 2.737237e-01, -7.740008e-04 
9.880000e+01, 8.969398e-09, 1.937012e-10, 6.406251e-18, 6.591383e-18, 8.811475e-21, -1.609427e+02, 8.971489e-09, 2.531149e-09, 2.159243e-02, 2.861596e-01, 1.969705e-03 
9.890000e+01, 8.621797e-09, -6.658502e-10, 5.745132e-18, 6.149056e-18, 1.233733e-19, -1.612622e+02, 8.647470e-09, 2.393446e-09, -7.707571e-02, 2.871433e-01, 1.529524e-02 
9.900000e+01, 9.293963e-09, 3.619539e-11, 5.816700e-18, 5.701226e-18, -6.582836e-20, -1.606359e+02, 9.294033e-09, 2.411677e-09, 3.894486e-03, 2.569209e-01, -1.150890e-02 
9.910000e+01, 9.050549e-09, -6.961092e-10, 6.287407e-18, 6.020609e-18, 2.050966e-19, -1.608409e+02, 9.077280e-09, 2.500895e-09, -7.676235e-02, 2.710498e-01, 3.625503e-02 
9.920000e+01, 8.710275e-09, -1.005080e-09, 6.778749e-18, 6.422061e-18, 6.221101e-20, -1.611419e+02, 8.768071e-09, 2.599980e-09, -1.148821e-01, 2.894475e-01, 1.533590e-02 
9.930000e+01, 9.113128e-09, -1.419715e-10, 6.027241e-18, 6.328798e-18, -1.601096e-20, -1.608056e+02, 9.114234e-09, 2.455160e-09, -1.557753e-02, 2.760075e-01, -3.351570e-03 
9.940000e+01, 8.643583e-09, -4.878010e-10, 5.934962e-18, 5.739836e-18, 7.920236e-20, -1.612523e+02, 8.657337e-09, 2.434221e-09, -5.637525e-02, 2.769655e-01, 1.536414e-02 
9.950000e+01, 8.268424e-09, 1.660476e-10, 5.521234e-18, 5.512821e-18, -1.029084e-19, -1.616498e+02, 8.270091e-09, 2.348851e-09, 2.007944e-02, 2.840138e-01, -1.866844e-02 
9.960000e+01, 8.846477e-09, -1.321904e-10, 5.696690e-18, 5.706257e-18, -3.290561e-20, -1.610636e+02, 8.847465e-09, 2.386980e-09, -1.494160e-02, 2.699724e-01, -5.793915e-03 
9.970000e+01, 9.083205e-09, -9.193344e-10, 6.273799e-18, 6.402545e-18, 2.870502e-20, -1.607910e+02, 9.129611e-09, 2.503868e-09, -1.008691e-01, 2.772521e-01, 2.402143e-03 
9.980000e+01, 8.675747e-09, -1.019007e-09, 6.375077e-18, 6.159096e-18, 2.549255e-19, -1.611744e+02, 8.735386e-09, 2.512582e-09, -1.169190e-01, 2.855300e-01, 4.356373e-02 
9.990000e+01, 8.673562e-09, -1.400947e-10, 6.592738e-18, 6.419804e-18, 2.394771e-19, -1.612349e+02, 8.674693e-09, 2.566117e-09, -1.615052e-02, 2.922602e-01, 3.721984e-02 
1.000000e+02, 8.690275e-09, -7.014772e-10, 6.314027e-18, 6.143510e-18, -4.758623e-20, -1.611911e+02, 8.718541e-09, 2.514072e-09, -8.054516e-02, 2.841408e-01, -5.345961e-03 
