Frequenzen /MHz, Realteil V/Pa,Imagteil / (V/Pa) , Var (k=1) real / (V/Pa)^2, var k=1 imag / (V/Pa)^2, korrelation / (V/Pa)^2, Amplitude |M| / dB re 1V/Pa, Amplitude M / (V/Pa) , uns (k=1) / V/Pa, phase arg(M) / rad, uns k=1 /rad, korrelation [-1...1] 
7.600000e+00, 3.438075e-08, 5.165707e-10, 5.710071e-19, 1.311049e-19, 7.032887e-20, -1.492727e+02, 3.438463e-08, 7.569813e-10, 1.502387e-02, 1.044923e-02, 2.341701e-01 
7.700000e+00, 3.437204e-08, 6.890499e-10, 5.617562e-19, 1.256888e-19, 8.508926e-20, -1.492741e+02, 3.437895e-08, 7.516590e-10, 2.004413e-02, 1.017873e-02, 2.900139e-01 
7.800000e+00, 3.446461e-08, 5.729896e-10, 5.661739e-19, 1.325236e-19, 8.846010e-20, -1.492513e+02, 3.446937e-08, 7.543173e-10, 1.662392e-02, 1.044820e-02, 2.989140e-01 
7.900000e+00, 3.455824e-08, 6.048865e-10, 5.748952e-19, 1.326644e-19, 8.728240e-20, -1.492276e+02, 3.456353e-08, 7.601410e-10, 1.750161e-02, 1.042144e-02, 2.903198e-01 
8.000000e+00, 3.471860e-08, 5.125133e-10, 5.733849e-19, 1.373249e-19, 9.388577e-20, -1.491878e+02, 3.472238e-08, 7.589869e-10, 1.476085e-02, 1.056797e-02, 3.138497e-01 
8.100000e+00, 3.487360e-08, 4.395838e-10, 5.825953e-19, 1.432120e-19, 9.269971e-20, -1.491494e+02, 3.487637e-08, 7.647628e-10, 1.260439e-02, 1.076450e-02, 3.034794e-01 
8.200000e+00, 3.475662e-08, 2.523613e-10, 5.969636e-19, 1.542812e-19, 1.087029e-19, -1.491790e+02, 3.475754e-08, 7.736399e-10, 7.260685e-03, 1.124366e-02, 3.488702e-01 
8.300000e+00, 3.492019e-08, 3.482033e-10, 6.047208e-19, 1.590759e-19, 1.103034e-19, -1.491380e+02, 3.492193e-08, 7.790225e-10, 9.971073e-03, 1.134336e-02, 3.429671e-01 
8.400000e+00, 3.471168e-08, 3.496246e-10, 6.260464e-19, 1.442899e-19, 1.098781e-19, -1.491900e+02, 3.471344e-08, 7.925975e-10, 1.007191e-02, 1.086022e-02, 3.514122e-01 
8.500000e+00, 3.479670e-08, 3.161708e-10, 6.449011e-19, 1.397975e-19, 9.740516e-20, -1.491689e+02, 3.479814e-08, 8.041327e-10, 9.085979e-03, 1.067806e-02, 3.105787e-01 
8.600000e+00, 3.478816e-08, 4.853066e-10, 6.556210e-19, 1.425519e-19, 9.731731e-20, -1.491705e+02, 3.479154e-08, 8.113174e-10, 1.394943e-02, 1.075208e-02, 2.969479e-01 
8.700000e+00, 3.476834e-08, 3.320662e-10, 6.253683e-19, 1.548631e-19, 1.054618e-19, -1.491759e+02, 3.476993e-08, 7.920478e-10, 9.550531e-03, 1.124574e-02, 3.259566e-01 
8.800000e+00, 3.507608e-08, 3.280689e-10, 6.295022e-19, 1.596692e-19, 8.297773e-20, -1.490994e+02, 3.507761e-08, 7.943634e-10, 9.352794e-03, 1.133746e-02, 2.487066e-01 
8.900000e+00, 3.496130e-08, 3.122847e-10, 6.467932e-19, 1.541315e-19, 8.155135e-20, -1.491279e+02, 3.496269e-08, 8.051153e-10, 8.932059e-03, 1.117724e-02, 2.451722e-01 
9.000000e+00, 3.487919e-08, 1.083257e-10, 6.276742e-19, 1.582512e-19, 7.594821e-20, -1.491486e+02, 3.487936e-08, 7.925537e-10, 3.105730e-03, 1.138841e-02, 2.366089e-01 
9.100000e+00, 3.483277e-08, 3.664844e-11, 6.242252e-19, 1.599120e-19, 8.608333e-20, -1.491602e+02, 3.483279e-08, 7.901935e-10, 1.052125e-03, 1.147379e-02, 2.710303e-01 
9.200000e+00, 3.478103e-08, -1.071259e-10, 6.360250e-19, 1.603321e-19, 7.549934e-20, -1.491731e+02, 3.478119e-08, 7.972173e-10, -3.080000e-03, 1.152924e-02, 2.407466e-01 
9.300000e+00, 3.463312e-08, 6.526492e-11, 6.030933e-19, 1.621815e-19, 8.397757e-20, -1.492102e+02, 3.463318e-08, 7.767936e-10, 1.884463e-03, 1.161679e-02, 2.660466e-01 
9.400000e+00, 3.460037e-08, 6.445073e-11, 6.098805e-19, 1.794553e-19, 7.396495e-20, -1.492184e+02, 3.460043e-08, 7.811239e-10, 1.862716e-03, 1.223390e-02, 2.212704e-01 
9.500000e+00, 3.454924e-08, 3.291644e-10, 6.097950e-19, 1.760632e-19, 7.644351e-20, -1.492308e+02, 3.455081e-08, 7.818006e-10, 9.527111e-03, 1.209543e-02, 2.212834e-01 
9.600000e+00, 3.456342e-08, 2.235146e-10, 6.157112e-19, 1.669416e-19, 9.988453e-20, -1.492275e+02, 3.456414e-08, 7.854834e-10, 6.466706e-03, 1.177590e-02, 3.033186e-01 
9.700000e+00, 3.463980e-08, 2.866309e-10, 6.184635e-19, 1.896944e-19, 8.101876e-20, -1.492082e+02, 3.464099e-08, 7.872578e-10, 8.274423e-03, 1.252941e-02, 2.266938e-01 
9.800000e+00, 3.480873e-08, 2.248123e-10, 6.271133e-19, 1.912943e-19, 7.356949e-20, -1.491661e+02, 3.480946e-08, 7.924931e-10, 6.458414e-03, 1.253410e-02, 2.046128e-01 
9.900000e+00, 3.465312e-08, 4.377614e-10, 6.139392e-19, 1.952263e-19, 7.838371e-20, -1.492045e+02, 3.465588e-08, 7.847627e-10, 1.263200e-02, 1.268684e-02, 2.117730e-01 
1.000000e+01, 3.462245e-08, 2.748147e-10, 6.030247e-19, 2.082293e-19, 8.229300e-20, -1.492126e+02, 3.462354e-08, 7.773713e-10, 7.937305e-03, 1.313890e-02, 2.238140e-01 
1.010000e+01, 3.457721e-08, 2.886016e-10, 6.141961e-19, 2.074337e-19, 7.410137e-20, -1.492239e+02, 3.457841e-08, 7.844773e-10, 8.346391e-03, 1.313305e-02, 1.984472e-01 
1.020000e+01, 3.457682e-08, 4.261936e-10, 6.037175e-19, 2.201140e-19, 7.968693e-20, -1.492236e+02, 3.457945e-08, 7.782181e-10, 1.232537e-02, 1.350882e-02, 2.061336e-01 
1.030000e+01, 3.478372e-08, 3.912692e-10, 6.010785e-19, 2.199496e-19, 9.130413e-20, -1.491719e+02, 3.478592e-08, 7.765849e-10, 1.124816e-02, 1.342051e-02, 2.399550e-01 
1.040000e+01, 3.487669e-08, 3.670924e-10, 5.967612e-19, 2.411206e-19, 1.078341e-19, -1.491488e+02, 3.487862e-08, 7.739454e-10, 1.052505e-02, 1.401328e-02, 2.751091e-01 
1.050000e+01, 3.464986e-08, 4.035396e-10, 5.921469e-19, 2.565146e-19, 1.001841e-19, -1.492054e+02, 3.465221e-08, 7.709958e-10, 1.164569e-02, 1.455056e-02, 2.475892e-01 
1.060000e+01, 3.473960e-08, 2.602791e-10, 6.045067e-19, 2.730377e-19, 1.363546e-19, -1.491833e+02, 3.474058e-08, 7.788011e-10, 7.492148e-03, 1.498505e-02, 3.301535e-01 
1.070000e+01, 3.470681e-08, 2.646597e-10, 6.034241e-19, 2.892364e-19, 1.365832e-19, -1.491915e+02, 3.470782e-08, 7.781316e-10, 7.625436e-03, 1.543987e-02, 3.217634e-01 
1.080000e+01, 3.462882e-08, 2.693541e-10, 6.035715e-19, 2.381508e-19, 1.271533e-19, -1.492110e+02, 3.462987e-08, 7.781564e-10, 7.778165e-03, 1.403410e-02, 3.286654e-01 
1.090000e+01, 3.474424e-08, 4.183748e-10, 6.050489e-19, 2.492964e-19, 1.361399e-19, -1.491817e+02, 3.474676e-08, 7.799202e-10, 1.204098e-02, 1.427627e-02, 3.407163e-01 
1.100000e+01, 3.497344e-08, 3.666567e-10, 6.122002e-19, 2.161569e-19, 1.296548e-19, -1.491248e+02, 3.497536e-08, 7.841396e-10, 1.048348e-02, 1.321048e-02, 3.463235e-01 
1.110000e+01, 3.487955e-08, 3.800646e-10, 6.207321e-19, 2.053438e-19, 1.270632e-19, -1.491481e+02, 3.488162e-08, 7.895895e-10, 1.089606e-02, 1.290474e-02, 3.446790e-01 
1.120000e+01, 3.479706e-08, 4.184449e-10, 6.261910e-19, 2.238087e-19, 1.355059e-19, -1.491685e+02, 3.479958e-08, 7.933419e-10, 1.202472e-02, 1.349699e-02, 3.505638e-01 
1.130000e+01, 3.479149e-08, 6.489789e-10, 6.327173e-19, 2.336855e-19, 1.444014e-19, -1.491690e+02, 3.479754e-08, 7.987263e-10, 1.865122e-02, 1.373525e-02, 3.585041e-01 
1.140000e+01, 3.490440e-08, 4.612004e-10, 6.492812e-19, 2.322708e-19, 1.431976e-19, -1.491416e+02, 3.490745e-08, 8.080792e-10, 1.321248e-02, 1.369563e-02, 3.562754e-01 
1.150000e+01, 3.488978e-08, 4.365029e-10, 6.499983e-19, 2.343785e-19, 1.433074e-19, -1.491454e+02, 3.489251e-08, 8.084049e-10, 1.251026e-02, 1.377021e-02, 3.554491e-01 
1.160000e+01, 3.482751e-08, 5.801857e-10, 6.387193e-19, 2.226653e-19, 1.295830e-19, -1.491603e+02, 3.483234e-08, 8.018230e-10, 1.665729e-02, 1.341862e-02, 3.270830e-01 
1.170000e+01, 3.492736e-08, 5.977448e-10, 6.451870e-19, 2.283199e-19, 1.400701e-19, -1.491354e+02, 3.493247e-08, 8.061376e-10, 1.711227e-02, 1.353799e-02, 3.484883e-01 
1.180000e+01, 3.492184e-08, 4.575019e-10, 6.639043e-19, 2.502928e-19, 1.460771e-19, -1.491373e+02, 3.492484e-08, 8.171047e-10, 1.309999e-02, 1.421696e-02, 3.465734e-01 
1.190000e+01, 3.491638e-08, 8.014380e-10, 6.594550e-19, 2.285063e-19, 1.412975e-19, -1.491371e+02, 3.492558e-08, 8.159112e-10, 2.294904e-02, 1.349825e-02, 3.412527e-01 
1.200000e+01, 3.517063e-08, 4.410081e-10, 6.877132e-19, 2.303317e-19, 1.376872e-19, -1.490757e+02, 3.517339e-08, 8.313205e-10, 1.253844e-02, 1.354416e-02, 3.330749e-01 
1.210000e+01, 3.521256e-08, 7.207879e-10, 6.608105e-19, 2.450418e-19, 1.402434e-19, -1.490642e+02, 3.521994e-08, 8.163182e-10, 2.046677e-02, 1.389451e-02, 3.294783e-01 
1.220000e+01, 3.522440e-08, 4.448979e-10, 6.735462e-19, 2.492681e-19, 1.403536e-19, -1.490624e+02, 3.522721e-08, 8.228143e-10, 1.262972e-02, 1.407358e-02, 3.308194e-01 
1.230000e+01, 3.524935e-08, 4.819314e-10, 6.661689e-19, 2.414371e-19, 1.242069e-19, -1.490562e+02, 3.525264e-08, 8.182208e-10, 1.367121e-02, 1.384226e-02, 2.964258e-01 
1.240000e+01, 3.510798e-08, 4.316130e-10, 6.484685e-19, 2.484326e-19, 1.362803e-19, -1.490912e+02, 3.511063e-08, 8.073155e-10, 1.229325e-02, 1.410168e-02, 3.285370e-01 
1.250000e+01, 3.504295e-08, 3.478655e-10, 6.392113e-19, 2.445988e-19, 1.270467e-19, -1.491076e+02, 3.504468e-08, 8.010584e-10, 9.926507e-03, 1.404072e-02, 3.123197e-01 
1.260000e+01, 3.487938e-08, 2.726677e-10, 6.572830e-19, 2.447844e-19, 1.284688e-19, -1.491484e+02, 3.488045e-08, 8.119521e-10, 7.817288e-03, 1.412678e-02, 3.130025e-01 
1.270000e+01, 3.494683e-08, 2.650422e-10, 6.626221e-19, 2.491003e-19, 1.263540e-19, -1.491316e+02, 3.494784e-08, 8.151778e-10, 7.584010e-03, 1.422691e-02, 3.039762e-01 
1.280000e+01, 3.486132e-08, 1.185472e-10, 6.774382e-19, 2.326682e-19, 1.136798e-19, -1.491531e+02, 3.486152e-08, 8.235328e-10, 3.400524e-03, 1.381352e-02, 2.828296e-01 
1.290000e+01, 3.475160e-08, 3.284818e-10, 6.577380e-19, 2.523424e-19, 1.114811e-19, -1.491801e+02, 3.475315e-08, 8.122863e-10, 9.451997e-03, 1.439499e-02, 2.648604e-01 
1.300000e+01, 3.466266e-08, 2.535747e-10, 6.673734e-19, 2.502984e-19, 1.409231e-19, -1.492025e+02, 3.466359e-08, 8.181765e-10, 7.315370e-03, 1.437404e-02, 3.381657e-01 
1.310000e+01, 3.470174e-08, 2.495979e-10, 6.470831e-19, 2.584059e-19, 1.278745e-19, -1.491928e+02, 3.470264e-08, 8.055448e-10, 7.192538e-03, 1.459669e-02, 3.065010e-01 
1.320000e+01, 3.458117e-08, 4.439530e-10, 6.333202e-19, 2.552372e-19, 1.212234e-19, -1.492225e+02, 3.458402e-08, 7.977280e-10, 1.283729e-02, 1.452066e-02, 2.903867e-01 
1.330000e+01, 3.461323e-08, 5.198304e-10, 6.353266e-19, 2.440729e-19, 1.234889e-19, -1.492142e+02, 3.461713e-08, 7.993414e-10, 1.501713e-02, 1.416524e-02, 2.999212e-01 
1.340000e+01, 3.456148e-08, 5.568838e-10, 6.383795e-19, 2.448080e-19, 1.371347e-19, -1.492270e+02, 3.456597e-08, 8.016829e-10, 1.611145e-02, 1.418736e-02, 3.325072e-01 
1.350000e+01, 3.457093e-08, 8.174649e-10, 6.549009e-19, 2.427861e-19, 1.283407e-19, -1.492234e+02, 3.458059e-08, 8.128571e-10, 2.364161e-02, 1.407655e-02, 2.993787e-01 
1.360000e+01, 3.440774e-08, 9.029780e-10, 6.063753e-19, 2.662106e-19, 1.272841e-19, -1.492639e+02, 3.441959e-08, 7.828265e-10, 2.623743e-02, 1.480770e-02, 2.962200e-01 
1.370000e+01, 3.436438e-08, 7.786212e-10, 6.315495e-19, 2.640883e-19, 1.481183e-19, -1.492756e+02, 3.437320e-08, 7.987926e-10, 2.265392e-02, 1.476475e-02, 3.444644e-01 
1.380000e+01, 3.458342e-08, 1.070252e-09, 6.319670e-19, 2.680500e-19, 1.321559e-19, -1.492185e+02, 3.459998e-08, 7.998691e-10, 3.093709e-02, 1.474347e-02, 2.956914e-01 
1.390000e+01, 3.467800e-08, 1.168719e-09, 6.678290e-19, 2.989479e-19, 1.664052e-19, -1.491940e+02, 3.469769e-08, 8.237804e-10, 3.368928e-02, 1.547100e-02, 3.473667e-01 
1.400000e+01, 3.474060e-08, 9.909143e-10, 6.608760e-19, 2.755194e-19, 1.205048e-19, -1.491797e+02, 3.475473e-08, 8.169648e-10, 2.851550e-02, 1.492221e-02, 2.580322e-01 
1.410000e+01, 3.469712e-08, 1.224313e-09, 6.585956e-19, 2.811358e-19, 1.445039e-19, -1.491887e+02, 3.471871e-08, 8.175031e-10, 3.527109e-02, 1.500574e-02, 3.072113e-01 
1.420000e+01, 3.489949e-08, 1.031415e-09, 6.802239e-19, 2.875211e-19, 1.279315e-19, -1.491398e+02, 3.491473e-08, 8.291178e-10, 2.954527e-02, 1.516385e-02, 2.645114e-01 
1.430000e+01, 3.476939e-08, 1.285851e-09, 6.410381e-19, 2.956162e-19, 1.338008e-19, -1.491701e+02, 3.479316e-08, 8.065044e-10, 3.696542e-02, 1.537605e-02, 2.796944e-01 
1.440000e+01, 3.483269e-08, 1.199159e-09, 6.516179e-19, 3.067361e-19, 1.489407e-19, -1.491551e+02, 3.485333e-08, 8.132973e-10, 3.441266e-02, 1.563371e-02, 3.085358e-01 
1.450000e+01, 3.476947e-08, 1.109759e-09, 6.467491e-19, 3.325477e-19, 1.362342e-19, -1.491716e+02, 3.478718e-08, 8.093930e-10, 3.190680e-02, 1.636718e-02, 2.732790e-01 
1.460000e+01, 3.501405e-08, 1.202211e-09, 6.723128e-19, 3.178817e-19, 1.379420e-19, -1.491100e+02, 3.503468e-08, 8.254434e-10, 3.432162e-02, 1.586233e-02, 2.735016e-01 
1.470000e+01, 3.499754e-08, 1.193190e-09, 6.763209e-19, 3.293925e-19, 1.311678e-19, -1.491142e+02, 3.501787e-08, 8.275577e-10, 3.408034e-02, 1.617593e-02, 2.539617e-01 
1.480000e+01, 3.491494e-08, 1.076310e-09, 6.677839e-19, 3.328233e-19, 1.430381e-19, -1.491356e+02, 3.493153e-08, 8.223602e-10, 3.081687e-02, 1.630334e-02, 2.828119e-01 
1.490000e+01, 3.506453e-08, 1.113493e-09, 6.754565e-19, 3.384530e-19, 1.387352e-19, -1.490983e+02, 3.508221e-08, 8.269942e-10, 3.174487e-02, 1.637433e-02, 2.689416e-01 
1.500000e+01, 3.502919e-08, 9.730149e-10, 7.003272e-19, 3.683208e-19, 1.174667e-19, -1.491080e+02, 3.504270e-08, 8.405903e-10, 2.777012e-02, 1.717079e-02, 2.136657e-01 
1.510000e+01, 3.506375e-08, 1.139492e-09, 6.883567e-19, 3.737316e-19, 1.492974e-19, -1.490982e+02, 3.508226e-08, 8.352953e-10, 3.248629e-02, 1.720615e-02, 2.752198e-01 
1.520000e+01, 3.513568e-08, 7.609555e-10, 7.030941e-19, 3.864345e-19, 1.514653e-19, -1.490830e+02, 3.514392e-08, 8.423202e-10, 2.165424e-02, 1.754107e-02, 2.782207e-01 
1.530000e+01, 3.493312e-08, 9.544020e-10, 6.945952e-19, 3.824457e-19, 1.562915e-19, -1.491320e+02, 3.494616e-08, 8.383890e-10, 2.731404e-02, 1.750332e-02, 2.876962e-01 
1.540000e+01, 3.506106e-08, 8.317987e-10, 7.480416e-19, 4.067856e-19, 1.507578e-19, -1.491011e+02, 3.507093e-08, 8.689067e-10, 2.371984e-02, 1.802974e-02, 2.593551e-01 
1.550000e+01, 3.491742e-08, 8.204947e-10, 7.242189e-19, 4.168176e-19, 1.504112e-19, -1.491368e+02, 3.492706e-08, 8.550521e-10, 2.349382e-02, 1.833111e-02, 2.612589e-01 
1.560000e+01, 3.477130e-08, 9.361369e-10, 7.277416e-19, 4.312302e-19, 1.325047e-19, -1.491724e+02, 3.478390e-08, 8.571210e-10, 2.691619e-02, 1.872691e-02, 2.226943e-01 
1.570000e+01, 3.482822e-08, 1.047089e-09, 7.435941e-19, 4.673929e-19, 1.527700e-19, -1.491575e+02, 3.484396e-08, 8.674804e-10, 3.005533e-02, 1.943236e-02, 2.454968e-01 
1.580000e+01, 3.481346e-08, 7.009429e-10, 7.430384e-19, 4.577610e-19, 1.546980e-19, -1.491633e+02, 3.482052e-08, 8.655344e-10, 2.013153e-02, 1.930037e-02, 2.558636e-01 
1.590000e+01, 3.483674e-08, 1.186409e-09, 7.928861e-19, 4.617998e-19, 1.631402e-19, -1.491542e+02, 3.485694e-08, 8.964383e-10, 3.404310e-02, 1.926813e-02, 2.516301e-01 
1.600000e+01, 3.482702e-08, 1.025056e-09, 8.405660e-19, 5.077364e-19, 1.779827e-19, -1.491579e+02, 3.484210e-08, 9.223589e-10, 2.942428e-02, 2.024496e-02, 2.580453e-01 
1.610000e+01, 3.485867e-08, 1.105958e-09, 7.931803e-19, 5.532748e-19, 1.576440e-19, -1.491494e+02, 3.487621e-08, 8.960648e-10, 3.171627e-02, 2.113877e-02, 2.266421e-01 
1.620000e+01, 3.497930e-08, 1.010541e-09, 8.541042e-19, 5.533536e-19, 2.150227e-19, -1.491202e+02, 3.499389e-08, 9.307346e-10, 2.888165e-02, 2.102243e-02, 3.008359e-01 
1.630000e+01, 3.470738e-08, 1.127050e-09, 8.706536e-19, 5.168500e-19, 1.687527e-19, -1.491870e+02, 3.472567e-08, 9.387381e-10, 3.246151e-02, 2.049002e-02, 2.349317e-01 
1.640000e+01, 3.478614e-08, 1.192215e-09, 8.777179e-19, 5.580176e-19, 2.070344e-19, -1.491668e+02, 3.480656e-08, 9.442020e-10, 3.425929e-02, 2.119460e-02, 2.808196e-01 
1.650000e+01, 3.486264e-08, 9.784725e-10, 8.168248e-19, 5.387184e-19, 1.500756e-19, -1.491494e+02, 3.487637e-08, 9.083080e-10, 2.805914e-02, 2.088428e-02, 2.146974e-01 
1.660000e+01, 3.477085e-08, 9.825952e-10, 8.311877e-19, 4.987844e-19, 1.558454e-19, -1.491722e+02, 3.478473e-08, 9.163643e-10, 2.825165e-02, 2.012888e-02, 2.278783e-01 
1.670000e+01, 3.460874e-08, 9.218459e-10, 8.207998e-19, 5.373908e-19, 1.648668e-19, -1.492132e+02, 3.462102e-08, 9.107006e-10, 2.662992e-02, 2.100449e-02, 2.372026e-01 
1.680000e+01, 3.500344e-08, 7.612971e-10, 9.460162e-19, 4.936398e-19, 1.466634e-19, -1.491157e+02, 3.501172e-08, 9.757966e-10, 2.174578e-02, 1.994177e-02, 2.006329e-01 
1.690000e+01, 3.470125e-08, 8.914893e-10, 8.525667e-19, 5.096090e-19, 1.485007e-19, -1.491902e+02, 3.471270e-08, 9.273433e-10, 2.568476e-02, 2.041523e-02, 2.122710e-01 
1.700000e+01, 3.489239e-08, 7.728423e-10, 8.328845e-19, 5.012017e-19, 1.471643e-19, -1.491433e+02, 3.490095e-08, 9.160993e-10, 2.214569e-02, 2.015574e-02, 2.167437e-01 
1.710000e+01, 3.500438e-08, 6.673219e-10, 8.369314e-19, 5.260731e-19, 1.486803e-19, -1.491160e+02, 3.501074e-08, 9.178700e-10, 1.906165e-02, 2.060711e-02, 2.154105e-01 
1.720000e+01, 3.481151e-08, 7.452174e-10, 7.938087e-19, 5.110208e-19, 1.479077e-19, -1.491636e+02, 3.481949e-08, 8.944321e-10, 2.140394e-02, 2.040545e-02, 2.230073e-01 
1.730000e+01, 3.489234e-08, 4.401185e-10, 8.206512e-19, 4.873972e-19, 1.676252e-19, -1.491447e+02, 3.489512e-08, 9.081994e-10, 1.261294e-02, 1.992089e-02, 2.587706e-01 
1.740000e+01, 3.485343e-08, 7.006515e-10, 7.927463e-19, 5.129346e-19, 1.661341e-19, -1.491533e+02, 3.486047e-08, 8.940414e-10, 2.010009e-02, 2.041273e-02, 2.520870e-01 
1.750000e+01, 3.480734e-08, 5.881750e-10, 8.025966e-19, 4.920105e-19, 1.480964e-19, -1.491653e+02, 3.481231e-08, 8.986165e-10, 1.689641e-02, 2.004815e-02, 2.276358e-01 
1.760000e+01, 3.480115e-08, 4.734900e-10, 7.633329e-19, 4.947580e-19, 1.580954e-19, -1.491673e+02, 3.480437e-08, 8.761189e-10, 1.360475e-02, 2.012281e-02, 2.516027e-01 
1.770000e+01, 3.473870e-08, 5.465727e-10, 7.753925e-19, 4.938531e-19, 1.656996e-19, -1.491827e+02, 3.474300e-08, 8.834793e-10, 1.573253e-02, 2.012140e-02, 2.609837e-01 
1.780000e+01, 3.464956e-08, 3.695491e-10, 7.663942e-19, 4.616986e-19, 1.757825e-19, -1.492056e+02, 3.465153e-08, 8.775584e-10, 1.066493e-02, 1.953002e-02, 2.904496e-01 
1.790000e+01, 3.450202e-08, 6.055091e-10, 7.596358e-19, 4.661656e-19, 1.496577e-19, -1.492418e+02, 3.450733e-08, 8.745266e-10, 1.754816e-02, 1.967620e-02, 2.432158e-01 
1.800000e+01, 3.460524e-08, 5.033232e-10, 7.560650e-19, 4.840475e-19, 1.853939e-19, -1.492162e+02, 3.460890e-08, 8.725820e-10, 1.454369e-02, 1.999171e-02, 3.003982e-01 
1.810000e+01, 3.437684e-08, 6.370853e-10, 7.378201e-19, 4.443646e-19, 1.801493e-19, -1.492732e+02, 3.438274e-08, 8.627829e-10, 1.853028e-02, 1.924388e-02, 3.058316e-01 
1.820000e+01, 3.453712e-08, 2.997349e-10, 7.275117e-19, 4.382125e-19, 1.463115e-19, -1.492340e+02, 3.453842e-08, 8.544175e-10, 8.678413e-03, 1.911124e-02, 2.549376e-01 
1.830000e+01, 3.459136e-08, 4.953298e-10, 7.243853e-19, 4.545509e-19, 1.497593e-19, -1.492198e+02, 3.459491e-08, 8.535913e-10, 1.431849e-02, 1.939758e-02, 2.545960e-01 
1.840000e+01, 3.437875e-08, 7.314036e-10, 7.347313e-19, 4.231293e-19, 1.648454e-19, -1.492722e+02, 3.438653e-08, 8.611628e-10, 2.127167e-02, 1.876263e-02, 2.844999e-01 
1.850000e+01, 3.461867e-08, 2.393046e-10, 7.315934e-19, 4.219356e-19, 1.440054e-19, -1.492136e+02, 3.461950e-08, 8.564867e-10, 6.912478e-03, 1.871902e-02, 2.555693e-01 
1.860000e+01, 3.440352e-08, 4.353669e-10, 7.139996e-19, 4.228404e-19, 1.518487e-19, -1.492672e+02, 3.440627e-08, 8.472282e-10, 1.265404e-02, 1.881449e-02, 2.700672e-01 
1.870000e+01, 3.422333e-08, 5.722325e-10, 7.100667e-19, 4.155189e-19, 1.616994e-19, -1.493123e+02, 3.422811e-08, 8.458075e-10, 1.671898e-02, 1.871166e-02, 2.892422e-01 
1.880000e+01, 3.424297e-08, 4.602094e-10, 6.928336e-19, 4.047856e-19, 1.496709e-19, -1.493078e+02, 3.424606e-08, 8.347478e-10, 1.343872e-02, 1.848679e-02, 2.757847e-01 
1.890000e+01, 3.417126e-08, 5.988007e-10, 6.716059e-19, 3.990000e-19, 1.492732e-19, -1.493254e+02, 3.417651e-08, 8.226495e-10, 1.752172e-02, 1.836284e-02, 2.797067e-01 
1.900000e+01, 3.439351e-08, 2.365762e-10, 6.975153e-19, 3.897326e-19, 1.540658e-19, -1.492703e+02, 3.439432e-08, 8.364330e-10, 6.878404e-03, 1.810175e-02, 2.917542e-01 
1.910000e+01, 3.429710e-08, 5.259045e-10, 6.937913e-19, 3.912737e-19, 1.511322e-19, -1.492938e+02, 3.430113e-08, 8.356757e-10, 1.533259e-02, 1.812946e-02, 2.817602e-01 
1.920000e+01, 3.436219e-08, 4.318047e-10, 6.680087e-19, 4.006565e-19, 1.591296e-19, -1.492777e+02, 3.436490e-08, 8.197348e-10, 1.256561e-02, 1.832804e-02, 3.016065e-01 
1.930000e+01, 3.393643e-08, 4.058596e-10, 6.579091e-19, 3.888898e-19, 1.531350e-19, -1.493861e+02, 3.393886e-08, 8.133467e-10, 1.195884e-02, 1.828871e-02, 2.968734e-01 
1.940000e+01, 3.405364e-08, 5.309545e-10, 6.598515e-19, 3.891589e-19, 1.566343e-19, -1.493557e+02, 3.405778e-08, 8.152723e-10, 1.559045e-02, 1.820297e-02, 3.014038e-01 
1.950000e+01, 3.407583e-08, 2.602939e-10, 6.850489e-19, 3.998116e-19, 1.530932e-19, -1.493508e+02, 3.407682e-08, 8.290784e-10, 7.638518e-03, 1.850136e-02, 2.886829e-01 
1.960000e+01, 3.397730e-08, 6.785919e-10, 6.525948e-19, 4.024330e-19, 1.494736e-19, -1.493745e+02, 3.398408e-08, 8.114575e-10, 1.996926e-02, 1.853026e-02, 2.825041e-01 
1.970000e+01, 3.378514e-08, 6.311000e-10, 6.575647e-19, 3.906015e-19, 1.500899e-19, -1.494240e+02, 3.379103e-08, 8.142954e-10, 1.867764e-02, 1.836451e-02, 2.869496e-01 
1.980000e+01, 3.372975e-08, 7.994585e-10, 6.595091e-19, 3.985755e-19, 1.460026e-19, -1.494373e+02, 3.373922e-08, 8.162596e-10, 2.369744e-02, 1.855239e-02, 2.733387e-01 
1.990000e+01, 3.373125e-08, 7.097829e-10, 6.490578e-19, 4.423376e-19, 1.573134e-19, -1.494374e+02, 3.373872e-08, 8.096813e-10, 2.103919e-02, 1.956685e-02, 2.859133e-01 
2.000000e+01, 3.366388e-08, 9.863579e-10, 6.482237e-19, 4.533266e-19, 1.480036e-19, -1.494530e+02, 3.367833e-08, 8.103840e-10, 2.929180e-02, 1.980367e-02, 2.628065e-01 
2.010000e+01, 3.378054e-08, 6.457154e-10, 6.749193e-19, 4.018765e-19, 1.506812e-19, -1.494251e+02, 3.378671e-08, 8.249715e-10, 1.911268e-02, 1.863035e-02, 2.799113e-01 
2.020000e+01, 3.378089e-08, 9.723940e-10, 6.533064e-19, 4.176300e-19, 1.560439e-19, -1.494230e+02, 3.379488e-08, 8.136875e-10, 2.877738e-02, 1.892041e-02, 2.863966e-01 
2.030000e+01, 3.396501e-08, 9.331144e-10, 6.919642e-19, 4.452768e-19, 1.814061e-19, -1.493761e+02, 3.397783e-08, 8.376981e-10, 2.746591e-02, 1.942227e-02, 3.154022e-01 
