Frequenzen /MHz, Realteil V/Pa,Imagteil / (V/Pa) , Var (k=1) real / (V/Pa)^2, var k=1 imag / (V/Pa)^2, korrelation / (V/Pa)^2, Amplitude |M| / dB re 1V/Pa, Amplitude M / (V/Pa) , uns (k=1) / V/Pa, phase arg(M) / rad, uns k=1 /rad, korrelation [-1...1] 
4.620000e+01, 5.522048e-09, -1.907191e-09, 1.807682e-19, 1.945751e-19, -2.363178e-21, -1.646686e+02, 5.842122e-09, 4.286001e-10, -3.325508e-01, 7.493391e-02, -3.261674e-02 
4.630000e+01, 5.401666e-09, -2.184505e-09, 1.876324e-19, 1.887666e-19, -4.397270e-21, -1.646916e+02, 5.826668e-09, 4.368621e-10, -3.843051e-01, 7.392831e-02, -1.889305e-02 
4.640000e+01, 5.584465e-09, -2.248061e-09, 2.036792e-19, 1.934301e-19, 8.762575e-22, -1.644081e+02, 6.019969e-09, 4.490466e-10, -3.827081e-01, 7.344156e-02, 2.106648e-02 
4.650000e+01, 5.572934e-09, -2.070075e-09, 1.956056e-19, 2.000011e-19, -1.066396e-20, -1.645170e+02, 5.944981e-09, 4.506665e-10, -3.556561e-01, 7.380268e-02, -4.810929e-02 
4.660000e+01, 5.376110e-09, -2.025293e-09, 2.115026e-19, 1.916207e-19, -1.633898e-20, -1.648143e+02, 5.744943e-09, 4.688413e-10, -3.602786e-01, 7.452615e-02, -2.848880e-02 
4.670000e+01, 5.317983e-09, -2.116764e-09, 2.055162e-19, 2.043724e-19, -1.742075e-20, -1.648463e+02, 5.723778e-09, 4.661881e-10, -3.788146e-01, 7.666501e-02, -5.994338e-02 
4.680000e+01, 5.361240e-09, -2.209904e-09, 2.333538e-19, 1.984058e-19, 3.724885e-21, -1.647332e+02, 5.798842e-09, 4.750299e-10, -3.909793e-01, 7.828963e-02, 6.935201e-02 
4.690000e+01, 5.457629e-09, -2.428571e-09, 2.085124e-19, 2.034828e-19, 1.886554e-21, -1.644753e+02, 5.973581e-09, 4.541802e-10, -4.186768e-01, 7.592745e-02, 1.519970e-02 
4.700000e+01, 5.425891e-09, -2.226504e-09, 2.012773e-19, 2.245255e-19, 3.251634e-21, -1.646347e+02, 5.864948e-09, 4.498264e-10, -3.893952e-01, 8.059995e-02, -2.751415e-02 
4.710000e+01, 5.383001e-09, -2.554717e-09, 2.174332e-19, 2.091770e-19, -5.738934e-21, -1.644973e+02, 5.958463e-09, 4.694266e-10, -4.431135e-01, 7.621870e-02, -2.021451e-03 
4.720000e+01, 5.290285e-09, -2.206237e-09, 2.082820e-19, 2.135824e-19, 2.340701e-21, -1.648340e+02, 5.731893e-09, 4.554165e-10, -3.951054e-01, 8.079329e-02, -1.118196e-03 
4.730000e+01, 5.412316e-09, -2.466929e-09, 2.479246e-19, 2.517910e-19, -7.499469e-21, -1.645126e+02, 5.948017e-09, 5.042323e-10, -4.276660e-01, 8.329577e-02, -2.553274e-02 
4.740000e+01, 5.145960e-09, -2.381611e-09, 2.273269e-19, 2.415207e-19, -2.753981e-20, -1.649278e+02, 5.670359e-09, 5.008247e-10, -4.334570e-01, 8.234549e-02, -9.935241e-02 
4.750000e+01, 5.321197e-09, -2.218823e-09, 2.315712e-19, 2.252505e-19, -1.148940e-20, -1.647836e+02, 5.765268e-09, 4.886691e-10, -3.950565e-01, 8.099028e-02, -2.559716e-02 
4.760000e+01, 5.186809e-09, -2.357659e-09, 2.436990e-19, 2.267932e-19, -1.006993e-21, -1.648863e+02, 5.697503e-09, 4.914904e-10, -4.266305e-01, 8.397812e-02, 2.426645e-02 
4.770000e+01, 5.280718e-09, -2.457029e-09, 2.528399e-19, 2.286387e-19, -7.944422e-21, -1.646951e+02, 5.824343e-09, 5.045891e-10, -4.354904e-01, 8.177867e-02, 1.722428e-02 
4.780000e+01, 5.016379e-09, -2.507444e-09, 2.426008e-19, 2.467038e-19, -1.408214e-20, -1.650236e+02, 5.608149e-09, 5.046630e-10, -4.635287e-01, 8.636999e-02, -4.128866e-02 
